station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALACANT/ALICANTE,ALMEIDINHA,0.6538393164492697,dry-dry,618,19,33,3,1.5442999283816925,2.9569377990430623,1.942627817864221,0.21264010897545968
ALACANT/ALICANTE,ALMEIDINHA,0.6538393164492697,dry-wet,108,45,42,7,4.194560893110854,0.4,1.66882784119234,-0.1432087792118223
ALACANT/ALICANTE,AMARANTE,0.7700675757933936,dry-dry,755,24,61,1,2.549898275456656,0.5157103825136612,0.3921725072820452,-0.19124291938731294
ALACANT/ALICANTE,AMARANTE,0.7700675757933936,dry-wet,175,60,68,6,6.705321378322401,0.25735294117647056,0.8948116967812116,-0.2596549362407572
ALACANT/ALICANTE,ARANJUEZ,0.35246898311497993,dry-dry,706,19,33,6,1.579520855030978,6.755980861244019,3.7986203100068128,0.5286460279826336
ALACANT/ALICANTE,ARANJUEZ,0.35246898311497993,dry-wet,106,58,44,13,4.395344629127233,0.5399686520376176,2.9576747893330406,-0.06036174690472358
ALACANT/ALICANTE,BARCELOS,0.8294414107042047,dry-dry,729,22,65,0,2.832909170827187,0.0,0.0,-0.9669294740230622
ALACANT/ALICANTE,BARCELOS,0.8294414107042047,dry-wet,194,59,77,9,7.845652107341718,0.3843275368699097,1.1471321793096176,0.057876903174836514
ALACANT/ALICANTE,BEARIZ,0.8791399283682779,dry-dry,723,24,95,5,3.157831646739215,1.5855263157894737,1.5833649666419085,0.11471839148939729
ALACANT/ALICANTE,BEARIZ,0.8791399283682779,dry-wet,235,47,98,5,7.30087965911486,0.25510204081632654,0.6848489816919113,-0.2100178495398549
ALACANT/ALICANTE,BEJA,0.6451766347937,dry-dry,919,31,18,2,1.143944447909309,3.293906810035842,1.7483366466398185,0.29342377422257476
ALACANT/ALICANTE,BRAGANCA,0.718272765242701,dry-dry,1027,31,84,5,3.1914858726446136,1.9719662058371736,1.5666683794081055,0.15034789639185303
ALACANT/ALICANTE,BRAGANCA,0.718272765242701,dry-wet,215,81,98,16,8.560122639465101,0.4333585285966238,1.8691320993737301,0.08941905466018116
ALACANT/ALICANTE,CADIZ,0.564047078811086,dry-dry,639,21,4,0,0.48478865392185866,0.0,0.0,-0.9386071153101756
ALACANT/ALICANTE,CAMPDEVANOL,0.5737275336859148,dry-dry,893,26,197,14,8.023271118035451,2.440843420538852,1.7449242078495273,0.38049541981603874
ALACANT/ALICANTE,CAMPDEVANOL,0.5737275336859148,dry-wet,388,48,221,14,13.644136812428304,0.5120663650075414,1.0260817662900847,-0.3190102282062878
ALACANT/ALICANTE,CAMPI,0.7439571270234114,dry-dry,588,18,48,1,2.0464435349466097,0.6805555555555556,0.4886526224267846,-0.12069846013327858
ALACANT/ALICANTE,CAMPI,0.7439571270234114,dry-wet,128,46,53,6,5.10483733600466,0.31501230516817064,1.1753557665161463,-0.36791054035333504
ALACANT/ALICANTE,CUENCA,0.2715274868668432,dry-dry,1043,34,69,13,3.6504064857406795,5.779624893435635,3.561247233912433,0.5490054728781278
ALACANT/ALICANTE,CUENCA,0.2715274868668432,dry-wet,174,68,84,11,7.031099499942717,0.33508403361344535,1.5644779312381538,-0.267190824656312
ALACANT/ALICANTE,DAROCA,0.38202131459886346,dry-dry,1090,33,123,14,5.37397410652539,3.7595466863759546,2.6051483915786626,0.4585113282744164
ALACANT/ALICANTE,DAROCA,0.38202131459886346,dry-wet,259,71,136,12,10.949873123224865,0.32187241093620544,1.0959031091006706,-0.38419917299823264
ALACANT/ALICANTE,ENCISO,0.5374994382437821,dry-dry,330,8,39,3,1.239680925215535,3.173076923076923,2.419977543397637,0.3058737978977065
ALACANT/ALICANTE,EXTREMO,0.8505633689862772,dry-dry,662,19,83,3,2.7698038225306174,1.2593532022828156,1.083109199141427,0.021679735539897806
ALACANT/ALICANTE,EXTREMO,0.8505633689862772,dry-wet,223,53,89,8,7.648136093028178,0.3782064871740513,1.046006491345332,0.005083604977209563
ALACANT/ALICANTE,FISTERRA,0.9869814597548859,dry-dry,393,10,72,3,2.1809227763241354,1.6375,1.3755645236812963,0.07620486801885422
ALACANT/ALICANTE,FISTERRA,0.9869814597548859,dry-wet,168,28,83,4,5.859887530594861,0.2891566265060241,0.6826069577471812,-0.1220508009106934
ALACANT/ALICANTE,GETAFE,0.3850572944039493,dry-dry,986,27,42,3,2.4325802890486266,2.6084656084656084,1.2332583691094896,0.2413079299878131
ALACANT/ALICANTE,GETAFE,0.3850572944039493,dry-wet,143,62,67,11,5.94557529287761,0.3786711603273953,1.8501153308372433,-0.09028929941232766
ALACANT/ALICANTE,GUARDA,0.6571957404414749,dry-dry,384,13,20,2,1.027868348192214,2.953846153846154,1.9457744793071448,0.18929962319242655
ALACANT/ALICANTE,LORCA,0.14285873363064877,dry-dry,1294,47,28,16,1.8794467125675078,15.732522796352583,8.513143731615799,0.8263386730037275
ALACANT/ALICANTE,MONTSERRAT,0.4839024212077362,dry-dry,1170,31,107,10,6.046153261707642,3.527283690081399,1.6539441802333101,0.4444960939634183
ALACANT/ALICANTE,MONTSERRAT,0.4839024212077362,dry-wet,231,52,148,17,10.261191973212378,0.5102650727650727,1.6567276047831276,-0.1373561587589625
ALACANT/ALICANTE,OURENSE,0.8386011704741688,dry-dry,774,24,62,5,2.5940511448274446,2.600806451612903,1.9274870543589835,0.24977699262814812
ALACANT/ALICANTE,OURENSE,0.8386011704741688,dry-wet,208,57,88,10,7.074946578074911,0.41467304625199364,1.4134382344298908,0.07110964963712857
ALACANT/ALICANTE,OVIEDO,0.8252213407188747,dry-dry,855,22,201,6,7.54465331730133,1.1601085481682496,0.7952651696057199,0.02048504366634818
ALACANT/ALICANTE,OVIEDO,0.8252213407188747,dry-wet,480,85,228,23,17.914634397564818,0.5696594427244582,1.2838665578978519,-0.13790012488751055
ALACANT/ALICANTE,PAMPLONA,0.6138643361825086,dry-dry,900,28,116,11,4.7018861316552325,3.0480295566502464,2.3394866851289753,0.37980923071790307
ALACANT/ALICANTE,PAMPLONA,0.6138643361825086,dry-wet,281,56,151,14,10.303172966812795,0.4652317880794702,1.358804714343332,-0.18220840338085378
ALACANT/ALICANTE,PONFERRADA,0.7810935427555226,dry-dry,1020,32,91,4,3.7804836646268396,1.401098901098901,1.058065674883647,0.053741451402525967
ALACANT/ALICANTE,PONFERRADA,0.7810935427555226,dry-wet,266,79,119,12,9.312620547238467,0.33953834698436336,1.2885739238627563,-0.013608768992541957
ALACANT/ALICANTE,PORTO,0.813632993196391,dry-dry,994,37,88,4,3.5922437980666637,1.221130221130221,1.1135101693690137,0.04264089396416287
ALACANT/ALICANTE,PORTO,0.813632993196391,dry-wet,234,73,101,8,8.952505806951445,0.25389936253899364,0.8936045586016998,-0.004346177339753054
ALACANT/ALICANTE,SORIA,0.49503674472303477,dry-dry,1020,31,118,9,5.157507290198058,2.5095680699835974,1.7450290408904847,0.3021989541080614
ALACANT/ALICANTE,SORIA,0.49503674472303477,dry-wet,262,72,136,12,10.988498043459204,0.32107843137254904,1.0920509748047762,-0.23500648724277878
ALACANT/ALICANTE,TARIFA,0.5493210824679542,dry-dry,701,27,11,2,0.5786921895949508,4.720538720538721,3.4560687632571607,0.34992183807280747
ALACANT/ALICANTE,TAVIRA,0.6475272711192898,dry-dry,415,15,4,0,0.32532616279704935,0.0,0.0,-0.824489518688154
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,dry-dry,915,34,21,17,1.2985353989012802,21.785714285714285,13.091672367487309,0.9273667047149438
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-dry,916,28,61,12,2.6775773196234955,6.43559718969555,4.4816632976587085,0.5722432914212167
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-wet,115,48,65,9,4.278027274067316,0.3317307692307692,2.1037734038201417,-0.3512996098504985
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-dry,998,29,67,3,3.550643844213627,1.5409161091096244,0.8449171844957094,0.12728432141802817
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-wet,158,62,82,7,6.9945149677972696,0.21754523996852873,1.0007841905018409,-0.41125171645837244
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-dry,1011,33,193,4,7.0699880430538435,0.634950541686293,0.5657718196468436,-0.14782621248523597
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-wet,501,80,217,16,17.411363757201116,0.46175115207373274,0.9189400797730509,-0.07048805529234746
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-dry,1107,38,79,10,3.2419423586612437,3.687541638907395,3.084570573342793,0.396904623076092
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-wet,215,74,94,9,7.882501243325223,0.27817711328349626,1.1417695630078153,-0.04571880255847063
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-dry,1296,58,108,31,6.06933864764038,6.413793103448276,5.107640518963643,0.6875217678349754
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-wet,164,58,86,5,7.102081291634319,0.16439454691259023,0.7040189762245609,-0.59145749463535
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-dry,686,33,25,8,1.9275399330730896,6.652121212121212,4.150367970455246,0.6035636368654856
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-dry,1261,56,106,22,6.851423165803158,4.673517520215634,3.2110117077290536,0.5653778660776502
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-wet,215,68,101,9,9.679255367272793,0.28174140943506115,0.9298235926733093,-0.5112841343490675
ALMEIDINHA,BEJA,0.3566288718791259,dry-dry,1172,49,32,9,1.9816323232465392,6.7270408163265305,4.541710333658243,0.459731741887549
ALMEIDINHA,BEJA,0.3566288718791259,dry-wet,124,80,31,14,4.801557271136488,0.7,2.9157207150600786,-0.08105164534556758
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-dry,1263,31,95,9,5.254306908680173,3.8597623089983024,1.712880529519869,0.3404556566187979
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-wet,210,114,100,38,10.983422534803678,0.7,3.4597594583644256,-0.058466487492594685
ALMEIDINHA,CADIZ,0.5638838245496208,dry-dry,496,21,3,0,0.4927245398043359,0.0,0.0,-0.7827641196760778
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-dry,714,34,156,11,8.431565099154447,1.4807692307692308,1.3046213687068757,0.14105179958212846
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-wet,382,55,182,12,17.24331711965747,0.45794205794205795,0.6959217833046717,-0.2944988571709453
ALMEIDINHA,CAMPI,0.09574976331735373,dry-dry,1155,46,100,27,5.51547549841572,6.779347826086957,4.895316824044555,0.6902126791070968
ALMEIDINHA,CAMPI,0.09574976331735373,dry-wet,148,46,85,5,6.323730936812025,0.18925831202046037,0.790672476416374,-0.6047357034701282
ALMEIDINHA,CUENCA,0.442223534195703,dry-dry,1081,42,74,8,4.828668994730872,2.7824967824967826,1.6567712569922972,0.3005000397335178
ALMEIDINHA,CUENCA,0.442223534195703,dry-wet,184,67,90,14,8.100824601426172,0.42719734660033165,1.7282191244500298,-0.23764201110729638
ALMEIDINHA,DAROCA,0.5040920060275275,dry-dry,894,44,95,14,5.855548550519972,2.9942583732057417,2.3908947008486168,0.3741605220413056
ALMEIDINHA,DAROCA,0.5040920060275275,dry-wet,229,63,125,16,10.670576428777887,0.4652698412698413,1.4994503911568438,-0.2573443972006335
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-dry,1202,49,123,16,6.786745563499212,3.190973950555832,2.3575364436898796,0.4105399548074396
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-wet,270,75,130,15,10.967084483522488,0.4153846153846154,1.36772904617784,-0.34941482712541033
ALMEIDINHA,FISTERRA,0.3686346866914262,dry-dry,158,5,18,1,1.122441217117559,1.7555555555555555,0.8909152521750855,0.2299524749626583
ALMEIDINHA,GETAFE,0.3002415281416156,dry-dry,735,30,45,7,2.599627319367568,3.811111111111111,2.692693659529223,0.3475128608651524
ALMEIDINHA,GETAFE,0.3002415281416156,dry-wet,129,55,54,10,5.424323251194408,0.43434343434343436,1.8435479481791672,-0.22017631007057747
ALMEIDINHA,GUARDA,0.012879133335799167,dry-dry,845,41,40,30,3.262373493076418,15.457317073170731,9.195758874226875,0.9560355723949137
ALMEIDINHA,HUELVA,0.4558191737082425,dry-dry,134,4,2,0,0.1468348467164306,0.0,0.0,-0.6486321693117256
ALMEIDINHA,LORCA,0.62187903546678,dry-dry,937,58,24,5,1.7168436257240831,3.36566091954023,2.9123211485794096,0.3201432355148314
ALMEIDINHA,LORCA,0.62187903546678,dry-wet,142,66,33,5,3.987275914143142,0.32598714416896235,1.2539889658161494,-0.0877523544073333
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-dry,842,38,96,5,5.865878006262079,1.1540570175438596,0.8523873143393509,0.04779498219985744
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-wet,230,48,132,9,11.060838796210367,0.32670454545454547,0.8136815087734173,-0.31729432827262294
ALMEIDINHA,OURENSE,0.2435455048033554,dry-dry,711,23,57,4,3.2460348560388423,2.1693363844393594,1.2322726579964167,0.1791826298369666
ALMEIDINHA,OURENSE,0.2435455048033554,dry-wet,171,71,85,23,6.999232630804816,0.6516984258492129,3.286074518908413,-0.03382051669697926
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-dry,665,25,150,11,7.908990756102418,1.9506666666666668,1.39082220971274,0.25182429129716105
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-wet,365,71,179,24,14.906362419364532,0.6892753167046974,1.6100507504649237,-0.11858052336991799
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-dry,546,19,55,5,3.779219475946502,2.61244019138756,1.3230245112313184,0.3414603920564584
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-wet,162,35,83,8,6.3270605430860645,0.4461273666092943,1.2644102179079115,-0.34274947205865275
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-dry,705,19,62,6,3.594584772139714,3.590831918505942,1.6691774934628785,0.42094673317558995
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-wet,174,62,82,20,6.788498237554933,0.6845003933910306,2.9461597101634602,-0.09079365650561597
ALMEIDINHA,PORTO,0.16025033210091358,dry-dry,1251,42,105,7,6.127066126122466,1.9857142857142858,1.1424717566137927,0.17923819398163182
ALMEIDINHA,PORTO,0.16025033210091358,dry-wet,245,104,113,29,11.782588451375117,0.6045779441797141,2.4612588413554817,-0.12842345998349222
ALMEIDINHA,SORIA,0.43600919255387915,dry-dry,808,28,89,12,5.525755201789435,3.8908507223113964,2.171648862786027,0.4883071232616405
ALMEIDINHA,SORIA,0.43600919255387915,dry-wet,215,62,106,17,9.750596788187734,0.5561472915398661,1.7434830266588899,-0.16020025299752555
ALMEIDINHA,TARIFA,0.6390090811114342,dry-dry,788,31,11,2,0.836348234993747,4.621700879765396,2.3913483837446647,0.3929706773864765
ALMEIDINHA,TAVIRA,0.4767871520870836,dry-dry,706,35,9,0,0.7760120205884067,0.0,0.0,-0.9424340363359709
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-dry,857,48,20,4,1.4405512946829215,3.5708333333333333,2.7767147305090836,0.30644118426749173
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-wet,118,58,29,6,3.4268509330745918,0.42092746730083236,1.7508786104730745,-0.23914085066775445
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-dry,568,29,36,3,2.1699513724538786,1.632183908045977,1.3825194601515265,0.12761281789171458
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-wet,119,34,64,5,4.791663909181105,0.2734375,1.0434788613658212,-0.3287718807505917
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-dry,1050,54,69,4,4.977618982667321,1.1272141706924315,0.8035970639634109,0.04109448124258533
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-wet,205,70,100,17,9.78764713982908,0.49785714285714283,1.7368832117804431,-0.006493290016560614
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-dry,820,27,132,4,7.680056215132249,0.920314253647587,0.5208295210285933,0.0007677219843157123
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-wet,344,72,147,16,13.557739201081827,0.5200302343159486,1.180137762107365,-0.19246120514003573
ALMEIDINHA,ZAMORA,0.1742940890469591,dry-dry,709,21,55,9,3.00603402688679,5.524675324675325,2.9939780852450575,0.49580884593711505
ALMEIDINHA,ZAMORA,0.1742940890469591,dry-wet,148,78,75,26,6.879343365057727,0.6577777777777778,3.7794304805400314,-0.04201289346677481
AMARANTE,ARANJUEZ,0.42751185371600214,dry-dry,856,74,30,7,3.269955864394089,2.699099099099099,2.140701676197417,0.2893966688378598
AMARANTE,ARANJUEZ,0.42751185371600214,dry-wet,171,93,42,10,6.483619313160387,0.4377880184331797,1.5423484194548711,-0.299672663862207
AMARANTE,BARCELOS,0.05963808078565448,dry-dry,1550,105,129,67,11.962751946583209,7.6670358065706905,5.600717986895689,0.8474354662507374
AMARANTE,BARCELOS,0.05963808078565448,wet-wet,187,98,99,80,60.00430389406708,1.5419501133786848,1.3332376981030187,0.810475380802422
AMARANTE,BARCELOS,0.05963808078565448,dry-wet,177,85,86,18,10.568042523758407,0.4358413132694938,1.7032482561963138,-0.4451030719914959
AMARANTE,BEARIZ,0.16424810352365138,dry-dry,124,2,15,0,1.0141862937859367,0.0,0.0,-0.6577392548211703
AMARANTE,BEJA,0.44242764326121664,dry-dry,1393,104,30,10,3.04757692073133,4.464743589743589,3.281295356968476,0.41169636369204793
AMARANTE,BEJA,0.44242764326121664,dry-wet,213,126,34,10,6.452625748103841,0.49719887955182074,1.5497567022136043,-0.1652042262230332
AMARANTE,BRAGANCA,0.13673884086947732,dry-dry,1520,79,119,21,8.64370557711021,3.3953834698436336,2.4295135706161783,0.3863997747570726
AMARANTE,BRAGANCA,0.13673884086947732,dry-wet,305,195,103,50,17.659206823721007,0.7592730893701768,2.8313842461393404,-0.02138830810720478
AMARANTE,CADIZ,0.6689776080668476,dry-dry,500,39,2,0,0.6955388163370111,0.0,0.0,-0.9002516125035063
AMARANTE,CAMPDEVANOL,0.9027889425937078,dry-dry,844,74,182,23,13.92624805816606,1.4413424413424414,1.651557541122017,0.16389542651644748
AMARANTE,CAMPDEVANOL,0.9027889425937078,dry-wet,470,91,220,17,27.911052937720015,0.3991008991008991,0.6090777025837524,-0.36220656001868684
AMARANTE,CAMPI,0.08144949484159086,dry-dry,1174,91,97,62,7.955313558031797,8.24606321513538,7.793533158401271,0.8840485674460006
AMARANTE,CAMPI,0.08144949484159086,wet-wet,141,76,71,59,44.427908458049046,1.5416975537435138,1.327994093075766,0.7607487932645097
AMARANTE,CAMPI,0.08144949484159086,dry-wet,107,47,60,7,5.818486583181868,0.26560283687943265,1.2030619818275865,-0.5442140128618623
AMARANTE,CUENCA,0.5435608566686928,dry-dry,1260,94,87,8,7.7096131629267255,1.2325752017608218,1.03766555220561,0.054770314407443337
AMARANTE,CUENCA,0.5435608566686928,dry-wet,311,121,126,21,15.231827522565032,0.4283746556473829,1.3786920820164072,-0.030678600450236418
AMARANTE,DAROCA,0.5816240670524255,dry-dry,1068,75,116,15,9.626807671001226,1.8413793103448275,1.5581489225326906,0.214932111099997
AMARANTE,DAROCA,0.5816240670524255,dry-wet,335,112,150,22,19.017887973290318,0.4386904761904762,1.1568056364038903,-0.20681231668612948
AMARANTE,EXTREMO,0.10028796594422176,dry-dry,1452,97,156,67,11.702179936566614,6.429024583663759,5.725428968207919,0.8073048006825625
AMARANTE,EXTREMO,0.10028796594422176,wet-wet,195,101,86,72,55.79796832676807,1.6163941975592908,1.290369562890685,0.7686191712909598
AMARANTE,EXTREMO,0.10028796594422176,dry-wet,214,82,115,16,11.206992133697248,0.3630965005302227,1.4276801312183587,-0.438591403260813
AMARANTE,FISTERRA,0.2493581455877165,dry-dry,235,9,32,2,2.3662204140364036,1.6319444444444444,0.8452297969098793,0.11693026534004139
AMARANTE,GETAFE,0.40186222901811963,dry-dry,869,65,51,6,4.07194296700881,1.5728506787330316,1.4734980446957273,0.09940298635636756
AMARANTE,GETAFE,0.40186222901811963,dry-wet,209,87,77,14,9.073447254339158,0.4367816091954023,1.5429637278493946,-0.094673710213232
AMARANTE,GUARDA,0.1247050741330204,dry-dry,835,71,39,23,4.0066349332770335,6.93571686529433,5.7404780777439735,0.7185392534119335
AMARANTE,GUARDA,0.1247050741330204,dry-wet,102,62,31,5,4.762790010815204,0.26534859521331944,1.04980483889614,-0.5208411391273219
AMARANTE,HUELVA,0.5555134304663756,dry-dry,121,13,2,0,0.1847095277076464,0.0,0.0,-0.8328386846664124
AMARANTE,LORCA,0.743650385162144,dry-dry,979,78,23,5,2.4420937181964613,2.7285395763656632,2.047423472221454,0.25280274159138777
AMARANTE,LORCA,0.743650385162144,dry-wet,186,83,40,7,5.383042460509561,0.3921686746987952,1.3003798597823761,0.18987852286431264
AMARANTE,MONTSERRAT,0.8659272353040036,dry-dry,1009,80,108,14,9.82984518936735,1.6349537037037036,1.4242340271180853,0.18686572159716194
AMARANTE,MONTSERRAT,0.8659272353040036,dry-wet,314,93,155,20,19.28489057800861,0.4356573014221297,1.0370813315791825,-0.13003098167301147
AMARANTE,OURENSE,0.1449565790625715,dry-dry,837,23,68,7,5.232109658099777,3.74616368286445,1.3378924482523737,0.3471114239187368
AMARANTE,OURENSE,0.1449565790625715,dry-wet,205,129,77,30,10.722594313674566,0.6191482935668983,2.7978303685089423,-0.18778937942191343
AMARANTE,OVIEDO,0.34246519327302993,dry-dry,832,42,191,22,13.67162231046207,2.281725255547245,1.6091725985704508,0.34496869438477834
AMARANTE,OVIEDO,0.34246519327302993,wet-wet,120,54,53,27,33.24116894246113,1.1320754716981132,0.8122458041934598,0.17025212765437134
AMARANTE,OVIEDO,0.34246519327302993,dry-wet,434,126,205,31,23.678737411883258,0.5208672086720867,1.3091914260784252,-0.2756515568389806
AMARANTE,PAMPLONA,0.5996423145961836,dry-dry,704,42,75,14,7.090673981856975,3.128888888888889,1.9744244391748982,0.4552702107653119
AMARANTE,PAMPLONA,0.5996423145961836,dry-wet,237,70,106,15,12.485375931469136,0.47911051212938005,1.2014055549735434,-0.2422667694012164
AMARANTE,PONFERRADA,0.21803657893266967,dry-dry,930,35,83,15,6.624330321988706,4.802065404475043,2.2643798347750286,0.525292051688808
AMARANTE,PONFERRADA,0.21803657893266967,dry-wet,222,130,81,31,11.20719018987056,0.6535612535612536,2.766081370513267,-0.15670302927716612
AMARANTE,PORTO,0.053395469373533455,dry-dry,1509,41,131,7,9.911833503354606,1.9666728728355987,0.706226552093605,0.1164061079864287
AMARANTE,PORTO,0.053395469373533455,dry-wet,330,236,125,74,21.600757655754883,0.8277966101694916,3.42580576011809,-0.0855733638858794
AMARANTE,SORIA,0.49241913502285073,dry-dry,994,77,119,21,9.312928042328114,2.27807486631016,2.254929910824294,0.3079261281852647
AMARANTE,SORIA,0.49241913502285073,dry-wet,343,120,139,22,19.176984963595068,0.4523980815347722,1.1472084919378123,-0.18635663619302575
AMARANTE,TARIFA,0.7479390967867101,dry-dry,878,62,10,1,1.314396691640213,1.4161290322580644,0.7608053233549433,0.04658988255692969
AMARANTE,TARIFA,0.7479390967867101,dry-wet,127,77,19,6,2.6303034168488875,0.5208475734791524,2.281105655555138,-0.05550002892214477
AMARANTE,TAVIRA,0.5670993036397277,dry-dry,716,59,9,2,1.0715420278003316,2.696798493408663,1.866469021383709,0.21528590012876034
AMARANTE,TAVIRA,0.5670993036397277,dry-wet,122,66,17,5,2.3812721804231938,0.5436720142602496,2.0997179747471844,0.00968349081666353
AMARANTE,TORREVIEJA,0.7834859559219466,dry-dry,1013,83,19,1,2.3077934847862265,0.6423589093214965,0.4333143353564113,-0.09861947985916071
AMARANTE,TORREVIEJA,0.7834859559219466,dry-wet,205,89,39,5,5.604800915566657,0.29530394698934026,0.8920923464227077,-0.3044394245974275
AMARANTE,VALENCIA,0.7151618291735352,dry-dry,721,54,45,1,3.7847631170615648,0.29670781893004117,0.26421732855407487,-0.24651956739437625
AMARANTE,VALENCIA,0.7151618291735352,dry-wet,212,73,87,14,9.676132542403366,0.4673279798456936,1.4468590564100177,-0.06340723383441091
AMARANTE,VANDELLOS,0.7814961072152424,dry-dry,1149,97,75,12,7.640571809564337,1.895257731958763,1.570563080760344,0.19409286086832314
AMARANTE,VANDELLOS,0.7814961072152424,dry-wet,282,111,106,20,14.98204817377258,0.479347271800102,1.3349309632451853,-0.09790975755356564
AMARANTE,VIMIANZO,0.2580404822439067,dry-dry,1037,38,170,15,13.647249434216738,2.4078947368421053,1.0991225794108819,0.34970004097059443
AMARANTE,VIMIANZO,0.2580404822439067,wet-wet,144,65,60,37,37.30678005092251,1.366153846153846,0.9917768284879112,0.4388029577053585
AMARANTE,VIMIANZO,0.2580404822439067,dry-wet,399,150,162,36,21.334735702801552,0.5911111111111111,1.6873890776754592,-0.2523885668203704
AMARANTE,ZAMORA,0.20648632666523262,dry-dry,939,60,75,18,5.339027740584524,3.756,3.3714003512612085,0.4295789076006801
AMARANTE,ZAMORA,0.20648632666523262,dry-wet,230,116,89,24,11.389802315520441,0.5346764819837272,2.1071480729122167,-0.14626993904834265
ARANJUEZ,BARCELOS,0.48561569122587256,dry-dry,817,34,79,9,3.7083405828421374,2.7375279225614295,2.4269615476101287,0.33560263875251
ARANJUEZ,BARCELOS,0.48561569122587256,dry-wet,181,35,93,5,6.798301390177487,0.2780337941628264,0.7354778367467263,-0.40585447019649623
ARANJUEZ,BEARIZ,0.5268778566066761,dry-dry,547,24,71,6,2.9114141472962194,1.926056338028169,2.060854174790659,0.22583341150965344
ARANJUEZ,BEARIZ,0.5268778566066761,dry-wet,187,43,82,6,6.779123321012762,0.31820760068065795,0.8850701950504766,-0.28336871382096773
ARANJUEZ,BEJA,0.46859709323553483,dry-dry,869,37,24,8,1.3088223203353422,7.828828828828829,6.112365197095864,0.5734082752843163
ARANJUEZ,BRAGANCA,0.36581444188565804,dry-dry,973,33,75,8,3.584700567018183,3.145050505050505,2.2317066238685985,0.33455785771383884
ARANJUEZ,BRAGANCA,0.36581444188565804,dry-wet,164,57,87,12,6.806471606193457,0.396854204476709,1.7630279966320233,-0.3814343049636243
ARANJUEZ,CADIZ,0.5406486192633485,dry-dry,568,26,4,1,0.5255719552441989,5.461538461538462,1.902689041951193,0.41826274086346155
ARANJUEZ,CAMPDEVANOL,0.5786683445077687,dry-dry,735,29,148,8,7.375531642246745,1.369990680335508,1.0846675721891457,0.09228186523235976
ARANJUEZ,CAMPDEVANOL,0.5786683445077687,dry-wet,373,52,204,24,16.00475367930951,0.8438914027149321,1.4995544749324394,-0.13423878602002867
ARANJUEZ,CAMPI,0.41639195640515503,dry-dry,555,14,52,6,2.1303775908625897,4.574175824175824,2.816402137224228,0.4617890753156876
ARANJUEZ,CAMPI,0.41639195640515503,dry-wet,108,20,57,4,3.7537376986630413,0.37894736842105264,1.0656045576718558,-0.29952144722361684
ARANJUEZ,CUENCA,0.12341818181818187,dry-dry,1008,42,67,24,4.037243918065342,8.597014925373134,5.944649490363432,0.7647398693051972
ARANJUEZ,CUENCA,0.12341818181818187,dry-wet,127,46,77,11,5.604460776688385,0.3944099378881988,1.9627222739704462,-0.32792468117463225
ARANJUEZ,DAROCA,0.23474509833546878,dry-dry,1011,32,110,22,5.7274750564139945,6.31875,3.8411341443317135,0.7382568525366091
ARANJUEZ,DAROCA,0.23474509833546878,dry-wet,201,48,132,20,8.363650051492073,0.634469696969697,2.3913004342442576,-0.24182042565933506
ARANJUEZ,ENCISO,0.3046833894732552,dry-dry,343,10,41,6,1.6053856086572058,5.019512195121951,3.737419824647977,0.5778076362044027
