station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALMEIDINHA,ARANJUEZ,0.3211217713699551,wet-wet,130,31,66,21,26.165357212862887,1.3343108504398826,0.8025879344645982,0.3327290703980255
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-wet,231,115,80,27,18.124739342051285,0.6779347826086957,1.489676595643899,-0.24632672368020916
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-dry,799,107,164,73,22.003224849158116,3.323854570321404,3.317695496930447,0.7009782628719492
ALMEIDINHA,BARCELOS,0.18155012267780263,wet-wet,379,137,113,73,48.10812126090533,1.7871584522963633,1.5174153154744552,0.575844120463164
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-wet,332,133,125,14,22.011686314943066,0.27957894736842104,0.6360257819272949,-0.5581076216461791
ALMEIDINHA,BEJA,0.3566288718791259,dry-dry,838,91,117,26,16.104797820812752,2.0463980463980462,1.6144257313432,0.2346255592075459
ALMEIDINHA,BEJA,0.3566288718791259,wet-wet,235,43,102,31,41.14263569318996,1.6609667122663019,0.7534762777760299,0.41502495683437857
ALMEIDINHA,BEJA,0.3566288718791259,dry-wet,409,237,129,58,29.688927042764085,0.7759133876296078,1.9535903037673439,-0.15557121995320444
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-dry,803,48,140,21,18.849557474407682,2.509375,1.1140845098624732,0.21451747095271026
ALMEIDINHA,BRAGANCA,0.1674069033869147,wet-wet,283,45,101,29,42.26399604311131,1.8057205720572058,0.6861632291092069,0.385868107409043
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-wet,402,282,151,95,33.34193144110718,0.8968578272509511,2.849265051360365,-0.018572643067827847
ALMEIDINHA,CADIZ,0.5638838245496208,dry-dry,590,74,47,17,9.012417271892518,2.8838412880966073,1.8862863854538516,0.47543911538944006
ALMEIDINHA,CADIZ,0.5638838245496208,wet-wet,125,21,63,16,23.38541919100211,1.5117157974300832,0.6841870085508768,0.2807981454800478
ALMEIDINHA,CADIZ,0.5638838245496208,dry-wet,233,133,51,17,14.320494762997438,0.5839598997493735,1.1871098227643715,-0.33730485698298107
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-dry,559,87,105,30,18.524558961563873,1.8357963875205254,1.6194717543476325,0.33972433897693866
