station_j,station_k,dist,state_class,r_j,r_k,d_j,d_k,n_days,n_exit_j,n_exit_k,n_joint,phi
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,1,25,1,7,1,0.32732683535398854
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,2,17,2,8,0,-0.34426518632954817
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,3,8,1,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,4,6,1,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,5,7,1,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,6,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,7,6,2,2,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,8,3,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,9,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,10,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,12,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,13,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,14,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,16,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,17,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,19,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,25,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,27,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,29,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,1,34,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,1,14,2,7,1,0.0
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,2,17,1,4,0,-0.1386750490563073
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,3,6,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,4,6,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,5,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,6,4,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,7,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,8,3,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,9,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,10,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,12,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,14,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,15,2,2,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,17,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,18,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,20,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,28,1,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,30,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,2,35,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,1,21,5,9,2,-0.032274861218395144
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,2,5,1,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,3,10,3,2,1,0.2182178902359924
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,4,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,5,4,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,6,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,7,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,8,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,9,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,15,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,19,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,31,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,3,36,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,1,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,2,8,1,3,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,3,3,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,4,5,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,5,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,6,4,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,7,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,8,3,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,16,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,20,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,32,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,4,37,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,1,5,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,2,2,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,3,4,1,2,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,4,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,5,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,6,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,7,4,1,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,9,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,12,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,13,1,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,17,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,5,21,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,1,5,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,2,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,4,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,5,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,6,3,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,8,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,9,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,10,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,12,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,18,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,6,22,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,1,3,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,2,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,3,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,4,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,5,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,7,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,9,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,11,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,7,19,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,1,6,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,2,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,3,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,4,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,5,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,6,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,10,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,8,20,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,1,4,1,4,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,2,5,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,4,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,5,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,6,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,7,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,9,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,11,1,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,9,21,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,1,6,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,3,5,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,5,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,6,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,8,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,13,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,10,22,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,1,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,2,6,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,4,4,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,6,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,7,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,9,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,14,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,11,23,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,1,4,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,2,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,3,5,0,3,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,5,4,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,7,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,15,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,12,24,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,1,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,2,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,4,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,6,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,13,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,16,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,13,25,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,1,3,0,3,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,4,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,5,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,7,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,9,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,14,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,17,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,14,26,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,1,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,6,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,8,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,13,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,15,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,18,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,15,27,1,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,16,1,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,16,2,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,16,7,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,16,16,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,16,19,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,1,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,2,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,17,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,17,20,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,18,2,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,18,3,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,18,4,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,18,9,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,18,21,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,19,4,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,19,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,19,22,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,20,1,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,20,5,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,20,11,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,20,23,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,21,1,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,21,24,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,22,1,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,22,2,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,22,25,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,23,2,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,23,26,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,24,1,1,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,24,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,24,27,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,25,28,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,26,29,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,27,30,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,28,31,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,29,32,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,30,33,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,31,34,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,32,35,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,33,36,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,34,37,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,35,38,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,36,39,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,37,40,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-dry,0,0,38,41,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,1,9,1,6,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,2,15,4,8,4,0.5640760748177662
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,3,13,1,5,1,0.3651483716701107
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,4,11,1,1,0,-0.1
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,5,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,6,4,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,7,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,8,4,1,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,9,2,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,10,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,1,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,1,21,6,9,1,-0.3347193406976015
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,2,3,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,3,6,0,3,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,4,7,1,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,5,9,1,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,6,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,7,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,9,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,10,2,1,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,11,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,2,13,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,1,12,2,1,0,-0.13483997249264842
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,2,7,2,2,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,3,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,4,3,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,5,4,1,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,6,6,3,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,7,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,8,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,9,1,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,10,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,3,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,1,9,0,2,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,2,8,1,3,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,3,4,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,4,1,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,5,3,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,6,2,0,1,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,7,3,1,1,1,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,9,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,11,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,4,12,1,0,0,0,
ALACANT/ALICANTE,AMARANTE,722.4169965750731,dry-wet,0,1,5,1,8,1,1,0,
