station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
ALACANT/ALICANTE,MONTSERRAT,dry-dry,409.6572976142475,1259,452,16,0.4177616448300136,409.6572976142475,1259,1259,16,0.300051490815833
ALACANT/ALICANTE,MONTSERRAT,dry-wet,409.6572976142475,395,177,10,-0.1781895078618274,409.6572976142475,395,358,14,-0.22104093882395892
ALACANT/ALICANTE,MONTSERRAT,wet-wet,409.6572976142475,184,153,5,0.2009344660341887,409.6572976142475,184,176,5,0.24910480434434523
ALACANT/ALICANTE,OURENSE,dry-dry,762.920366146825,622,155,9,-0.15463651362273761,762.920366146825,622,622,16,-0.023749606027190655
ALACANT/ALICANTE,OURENSE,dry-wet,762.920366146825,609,208,12,0.06927553647264398,762.920366146825,609,563,19,0.056209781103977965
ALACANT/ALICANTE,OURENSE,wet-wet,762.920366146825,107,61,3,0.0521733882957924,762.920366146825,107,95,5,0.09853792773586091
ALACANT/ALICANTE,OVIEDO,dry-dry,714.7849823242314,742,278,15,-0.05953138602058225,714.7849823242314,742,726,14,-0.01246293414926667
ALACANT/ALICANTE,OVIEDO,dry-wet,714.7849823242314,723,362,18,-0.016555990949156257,714.7849823242314,723,656,17,0.01933482322646041
ALACANT/ALICANTE,OVIEDO,wet-wet,714.7849823242314,141,96,4,-0.059054546393972264,714.7849823242314,141,119,4,-0.0291971212193997
ALACANT/ALICANTE,PAMPLONA,dry-dry,503.62547941199756,868,322,17,0.1088623333259075,503.62547941199756,868,868,16,0.10581134532813635
ALACANT/ALICANTE,PAMPLONA,dry-wet,503.62547941199756,570,273,14,-0.07733429143788677,503.62547941199756,570,520,16,-0.027573413348928957
ALACANT/ALICANTE,PAMPLONA,wet-wet,503.62547941199756,135,90,4,0.04179640924343867,503.62547941199756,135,115,4,0.06793575332561844
ALACANT/ALICANTE,PONFERRADA,dry-dry,695.3522209424913,729,163,10,0.04137528337729884,695.3522209424913,729,729,16,0.008921037621058702
ALACANT/ALICANTE,PONFERRADA,dry-wet,695.3522209424913,598,236,14,0.02860286758359667,695.3522209424913,598,562,19,0.013410971603373453
ALACANT/ALICANTE,PONFERRADA,wet-wet,695.3522209424913,115,76,4,-0.011562621849318312,695.3522209424913,115,94,4,0.0200275803683055
ALACANT/ALICANTE,PORTO,dry-dry,767.6557535721732,712,169,10,-0.10069281340612204,767.6557535721732,712,712,16,-0.0587308812908171
ALACANT/ALICANTE,PORTO,dry-wet,767.6557535721732,684,244,13,0.07769664318594531,767.6557535721732,684,651,21,0.051842088932264004
ALACANT/ALICANTE,PORTO,wet-wet,767.6557535721732,104,62,4,-0.23332637475627327,767.6557535721732,104,81,4,-0.11687026122958523
ALACANT/ALICANTE,SORIA,dry-dry,414.431919387457,828,317,16,0.17874710084027012,414.431919387457,828,828,16,0.11153791852805611
ALACANT/ALICANTE,SORIA,dry-wet,414.431919387457,448,183,10,-0.30351391522985643,414.431919387457,448,408,16,-0.15202800024889046
ALACANT/ALICANTE,SORIA,wet-wet,414.431919387457,147,108,4,0.1466475555687502,414.431919387457,147,142,5,0.09532136024233782
ALACANT/ALICANTE,TARIFA,dry-dry,522.5995432683703,867,293,11,0.2540277952411428,522.5995432683703,867,817,15,0.2506391006836596
ALACANT/ALICANTE,TARIFA,dry-wet,522.5995432683703,328,138,10,-0.3637346681379932,522.5995432683703,328,267,13,-0.32802844226770733
ALACANT/ALICANTE,TARIFA,wet-wet,522.5995432683703,166,141,6,0.22058483053732125,522.5995432683703,166,147,4,0.25365680317698763
ALACANT/ALICANTE,TORREVIEJA,dry-dry,47.87864066936528,1192,716,18,0.7067671215617447,47.87864066936528,1192,1178,13,0.7108797304272544
ALACANT/ALICANTE,TORREVIEJA,dry-wet,47.87864066936528,134,13,1,-0.4147575310031266,47.87864066936528,134,97,5,-0.6086114779241119
ALACANT/ALICANTE,TORREVIEJA,wet-wet,47.87864066936528,214,178,3,0.6270982694312206,47.87864066936528,214,196,3,0.6236894097015767
ALACANT/ALICANTE,VALENCIA,dry-dry,123.70509196102228,1103,523,15,0.6030208464901169,123.70509196102228,1103,1093,15,0.5648916325995798
ALACANT/ALICANTE,VALENCIA,dry-wet,123.70509196102228,229,82,6,-0.6820306623031898,123.70509196102228,229,176,9,-0.47962844680040395
ALACANT/ALICANTE,VALENCIA,wet-wet,123.70509196102228,243,212,6,0.5237078922973982,123.70509196102228,243,225,4,0.5299158733376941
ALACANT/ALICANTE,VANDELLOS,dry-dry,310.34175152064387,1058,342,13,0.43901760896362085,310.34175152064387,1058,1058,16,0.35188140437522814
ALACANT/ALICANTE,VANDELLOS,dry-wet,310.34175152064387,251,76,5,-0.48851037188103363,310.34175152064387,251,203,9,-0.4746034417651351
ALACANT/ALICANTE,VANDELLOS,wet-wet,310.34175152064387,156,124,4,0.3281727812980699,310.34175152064387,156,146,4,0.3600179972520705
ALACANT/ALICANTE,VIMIANZO,dry-dry,888.6088475841793,703,214,14,-0.18893452698544574,888.6088475841793,703,703,16,-0.07461802810808403
ALACANT/ALICANTE,VIMIANZO,dry-wet,888.6088475841793,1024,356,20,0.05967359022220911,888.6088475841793,1024,940,23,0.08492512340110607
ALACANT/ALICANTE,VIMIANZO,wet-wet,888.6088475841793,160,76,5,-0.15092674176312992,888.6088475841793,160,146,7,-0.23926471209891917
ALACANT/ALICANTE,ZAMORA,dry-dry,567.0689947636466,1057,283,15,0.03942100674636787,567.0689947636466,1057,1057,16,0.0042303751017106275
ALACANT/ALICANTE,ZAMORA,dry-wet,567.0689947636466,549,251,14,-0.10833272782894857,567.0689947636466,549,523,18,-0.13593370160327756
ALACANT/ALICANTE,ZAMORA,wet-wet,567.0689947636466,125,81,4,0.151628162231985,567.0689947636466,125,105,4,0.20164837397100602
AMARANTE,ARANJUEZ,dry-dry,404.2806175279353,444,96,5,0.5065575605674223,404.2806175279353,444,415,12,0.2908816911261015
AMARANTE,ARANJUEZ,dry-wet,404.2806175279353,288,76,6,-0.33659454501626485,404.2806175279353,288,228,14,-0.24953407269433409
AMARANTE,ARANJUEZ,wet-wet,404.2806175279353,149,62,3,0.18878073213759863,404.2806175279353,149,112,5,0.08250445377056305
AMARANTE,BARCELOS,dry-dry,54.20497580593242,913,641,18,0.7812513184132528,54.20497580593242,913,880,11,0.7641823367411726
AMARANTE,BARCELOS,dry-wet,54.20497580593242,175,62,5,-0.8384239845292949,54.20497580593242,175,118,6,-0.816738740408868
AMARANTE,BARCELOS,wet-wet,54.20497580593242,601,429,10,0.640670091409184,54.20497580593242,601,572,10,0.6677691139480036
AMARANTE,BEJA,dry-dry,361.1845703344827,852,305,15,0.3333141520208493,361.1845703344827,852,812,13,0.2459636893009878
AMARANTE,BEJA,dry-wet,361.1845703344827,510,213,12,-0.18885304064587766,361.1845703344827,510,434,15,-0.2506137942863045
AMARANTE,BEJA,wet-wet,361.1845703344827,307,163,7,0.16683338410726756,361.1845703344827,307,261,8,0.10937385866373647
AMARANTE,BRAGANCA,dry-dry,125.37851272267845,892,487,15,0.1767037758993556,125.37851272267845,892,857,10,0.17614200162223229
AMARANTE,BRAGANCA,dry-wet,125.37851272267845,479,296,12,-0.21908073680633577,125.37851272267845,479,446,14,-0.23103581480941762
AMARANTE,BRAGANCA,wet-wet,125.37851272267845,412,216,7,0.03732076964628494,125.37851272267845,412,358,9,0.09570510692294074
AMARANTE,CADIZ,dry-dry,553.1291105674836,439,106,6,0.33848314614318536,553.1291105674836,439,338,9,0.3070268513656114
AMARANTE,CADIZ,dry-wet,553.1291105674836,350,109,8,-0.24580494020120386,553.1291105674836,350,301,17,-0.15228928644527145
AMARANTE,CADIZ,wet-wet,553.1291105674836,190,98,6,0.15117401238538178,553.1291105674836,190,146,6,0.1448353829553453
