station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
ALACANT/ALICANTE,SORIA,wet-wet,414.431919387457,172,133,6,0.2634150313162816,414.431919387457,172,157,5,0.20270971896034903
ALACANT/ALICANTE,TARIFA,dry-dry,522.5995432683703,968,214,9,0.04907982266304021,522.5995432683703,968,968,16,0.07297126313846662
ALACANT/ALICANTE,TARIFA,dry-wet,522.5995432683703,379,130,8,-0.26869746402402456,522.5995432683703,379,345,15,-0.29090699366273365
ALACANT/ALICANTE,TARIFA,wet-wet,522.5995432683703,147,105,5,0.08087170448539709,522.5995432683703,147,142,6,0.06991956568100204
ALACANT/ALICANTE,TORREVIEJA,dry-dry,47.87864066936528,1244,610,17,0.6043153290954109,47.87864066936528,1244,1197,11,0.6404032489361625
ALACANT/ALICANTE,TORREVIEJA,dry-wet,47.87864066936528,163,40,3,-0.42630777183138396,47.87864066936528,163,111,5,-0.5925717264276199
ALACANT/ALICANTE,TORREVIEJA,wet-wet,47.87864066936528,203,180,4,0.6068712509268668,47.87864066936528,203,184,3,0.6104397482346077
ALACANT/ALICANTE,VALENCIA,dry-dry,123.70509196102228,1077,458,16,0.4202208212130005,123.70509196102228,1077,1045,14,0.4632335090733648
ALACANT/ALICANTE,VALENCIA,dry-wet,123.70509196102228,214,64,4,-0.4568332174299665,123.70509196102228,214,160,8,-0.36591317548290253
ALACANT/ALICANTE,VALENCIA,wet-wet,123.70509196102228,233,194,4,0.5460717921515978,123.70509196102228,233,228,5,0.5710168914723723
ALACANT/ALICANTE,VANDELLOS,dry-dry,310.34175152064387,1085,339,14,0.4221134382684698,310.34175152064387,1085,1052,15,0.34973795731715407
ALACANT/ALICANTE,VANDELLOS,dry-wet,310.34175152064387,296,89,6,-0.21048183206053392,310.34175152064387,296,249,12,-0.20413344598370234
ALACANT/ALICANTE,VANDELLOS,wet-wet,310.34175152064387,142,117,4,0.2410518888530611,310.34175152064387,142,134,4,0.21658923847177464
ALACANT/ALICANTE,VIMIANZO,dry-dry,888.6088475841793,799,262,16,0.01644986043886995,888.6088475841793,799,799,16,0.019195134201204646
ALACANT/ALICANTE,VIMIANZO,dry-wet,888.6088475841793,1057,427,24,-0.006515675247551497,888.6088475841793,1057,1022,22,0.03022297163164618
ALACANT/ALICANTE,VIMIANZO,wet-wet,888.6088475841793,180,104,5,-0.19340748490559248,888.6088475841793,180,170,7,-0.24146537022402087
ALACANT/ALICANTE,ZAMORA,dry-dry,567.0689947636466,1002,330,17,0.19931094539359331,567.0689947636466,1002,1002,16,0.12199536737036769
ALACANT/ALICANTE,ZAMORA,dry-wet,567.0689947636466,540,240,13,-0.14057913069986475,567.0689947636466,540,489,16,-0.11184830519030615
ALACANT/ALICANTE,ZAMORA,wet-wet,567.0689947636466,154,105,4,-0.1308806066222349,567.0689947636466,154,139,5,-0.10550228936661217
AMARANTE,ARANJUEZ,dry-dry,404.2806175279353,471,91,5,0.1619901762353944,404.2806175279353,471,456,14,0.2184205469298876
AMARANTE,ARANJUEZ,dry-wet,404.2806175279353,361,89,7,-0.31013229616822807,404.2806175279353,361,332,19,-0.17842016477336403
AMARANTE,ARANJUEZ,wet-wet,404.2806175279353,173,87,5,0.03563463674324172,404.2806175279353,173,158,8,0.05608221643784386
AMARANTE,BARCELOS,dry-dry,54.20497580593242,978,603,17,0.7242207413419504,54.20497580593242,978,946,12,0.701816743154746
AMARANTE,BARCELOS,dry-wet,54.20497580593242,232,88,6,-0.7377733237063051,54.20497580593242,232,181,10,-0.672145868533134
AMARANTE,BARCELOS,wet-wet,54.20497580593242,641,446,10,0.6282310781711705,54.20497580593242,641,604,9,0.6133131180999296
AMARANTE,BEJA,dry-dry,361.1845703344827,888,293,15,0.0323314446418388,361.1845703344827,888,870,15,0.11947476783784607
AMARANTE,BEJA,dry-wet,361.1845703344827,596,239,12,-0.10568720140385203,361.1845703344827,596,554,19,-0.1566992852287273
AMARANTE,BEJA,wet-wet,361.1845703344827,327,178,9,0.1223644855202351,361.1845703344827,327,304,10,0.16193219015766797
AMARANTE,BRAGANCA,dry-dry,125.37851272267845,880,411,16,0.23596851181952613,125.37851272267845,880,874,15,0.27177529055189337
AMARANTE,BRAGANCA,dry-wet,125.37851272267845,509,280,10,-0.16278604525768223,125.37851272267845,509,450,13,-0.15425581110377531
AMARANTE,BRAGANCA,wet-wet,125.37851272267845,435,259,8,0.11538083317786801,125.37851272267845,435,367,8,0.14365182134123228
AMARANTE,CADIZ,dry-dry,553.1291105674836,617,164,9,0.13679607387636855,553.1291105674836,617,591,12,0.24037967461007556
AMARANTE,CADIZ,dry-wet,553.1291105674836,394,111,7,-0.18535022782007032,553.1291105674836,394,330,14,-0.17113030643472735
AMARANTE,CADIZ,wet-wet,553.1291105674836,184,90,5,0.143950491392142,553.1291105674836,184,166,7,0.23607226494385739
AMARANTE,CAMPDEVANOL,dry-dry,855.3351234711791,548,217,11,0.05028840330565847,855.3351234711791,548,539,15,0.15822304978064242
AMARANTE,CAMPDEVANOL,dry-wet,855.3351234711791,548,229,14,0.02169691956407122,855.3351234711791,548,500,21,-0.07128097631611865
AMARANTE,CAMPDEVANOL,wet-wet,855.3351234711791,264,158,7,-0.002527573110894318,855.3351234711791,264,236,8,0.09111290818745751
AMARANTE,CUENCA,dry-dry,518.2801219233589,719,249,12,0.24891461455319208,518.2801219233589,719,668,14,0.23815497234392044
AMARANTE,CUENCA,dry-wet,518.2801219233589,505,191,10,-0.12133547882345397,518.2801219233589,505,479,21,-0.20179811752189136
AMARANTE,CUENCA,wet-wet,518.2801219233589,312,178,7,0.0852455719941929,518.2801219233589,312,311,11,0.1070249329023058
AMARANTE,DAROCA,dry-dry,557.4078630193003,533,204,10,0.299219014864159,557.4078630193003,533,521,15,0.20687478660438996
AMARANTE,DAROCA,dry-wet,557.4078630193003,456,186,11,-0.0539377502016839,557.4078630193003,456,412,19,-0.14308137449691266
AMARANTE,DAROCA,wet-wet,557.4078630193003,210,104,4,0.1749605852372536,557.4078630193003,210,173,6,0.13060438610638722
AMARANTE,EXTREMO,dry-dry,83.62039509843535,854,498,19,0.5961878047228427,83.62039509843535,854,847,15,0.5959948465966337
AMARANTE,EXTREMO,dry-wet,83.62039509843535,292,125,8,-0.4887149792482402,83.62039509843535,292,233,12,-0.490022210777273
AMARANTE,EXTREMO,wet-wet,83.62039509843535,613,403,12,0.47078940586736445,83.62039509843535,613,596,12,0.5071745370720202
AMARANTE,GETAFE,dry-dry,381.6142805359026,576,201,11,0.2971245352691398,381.6142805359026,576,542,14,0.15018089502944038
AMARANTE,GETAFE,dry-wet,381.6142805359026,372,129,9,-0.3156360989395525,381.6142805359026,372,325,16,-0.283317163902358
AMARANTE,GETAFE,wet-wet,381.6142805359026,232,103,5,0.15201768030629567,381.6142805359026,232,217,9,0.1374508708796898
AMARANTE,LORCA,dry-dry,679.3174001407024,689,94,7,0.10552888314674136,679.3174001407024,689,648,14,0.0948454703581563
AMARANTE,LORCA,dry-wet,679.3174001407024,645,175,11,0.025930335119888518,679.3174001407024,645,627,21,0.04448968855329357
AMARANTE,LORCA,wet-wet,679.3174001407024,92,36,2,-0.10022336096773157,679.3174001407024,92,86,5,-0.1767921562528493
AMARANTE,MONTSERRAT,dry-dry,826.4334290093525,640,186,9,0.16842998246197594,826.4334290093525,640,640,16,0.1561615857653461
AMARANTE,MONTSERRAT,dry-wet,826.4334290093525,517,160,10,-0.08172204674262104,826.4334290093525,517,458,20,-0.08909167702518374
AMARANTE,MONTSERRAT,wet-wet,826.4334290093525,178,107,5,0.16290802099322166,826.4334290093525,178,158,6,0.10315688569501885
AMARANTE,OURENSE,dry-dry,118.63261093482076,510,242,8,0.3569078968511075,118.63261093482076,510,472,10,0.3503223097177708
AMARANTE,OURENSE,dry-wet,118.63261093482076,347,200,8,-0.2789025043674128,118.63261093482076,347,286,9,-0.30895163915197293
AMARANTE,OURENSE,wet-wet,118.63261093482076,363,188,6,0.16304966592866935,118.63261093482076,363,336,10,0.04979132693939055
AMARANTE,OVIEDO,dry-dry,293.66277862388165,517,182,9,0.22485597172875388,293.66277862388165,517,502,13,0.1734490341816375
AMARANTE,OVIEDO,dry-wet,293.66277862388165,496,239,11,-0.16197303091580437,293.66277862388165,496,449,18,-0.20789029526571157
AMARANTE,OVIEDO,wet-wet,293.66277862388165,396,192,8,0.09026535462221129,293.66277862388165,396,373,12,0.12687104539818347
AMARANTE,PAMPLONA,dry-dry,558.1471877232595,314,134,8,0.21257326532658016,558.1471877232595,314,295,12,0.2530245330154908
AMARANTE,PAMPLONA,dry-wet,558.1471877232595,287,106,8,-0.2369822869992113,558.1471877232595,287,231,14,-0.22690595982423215
AMARANTE,PAMPLONA,wet-wet,558.1471877232595,251,136,7,0.20777475473126739,558.1471877232595,251,222,8,0.1774253428168284
AMARANTE,PONFERRADA,dry-dry,188.3911114730106,474,198,7,0.060194410627616025,188.3911114730106,474,404,9,0.11629004541486118
AMARANTE,PONFERRADA,dry-wet,188.3911114730106,316,179,7,-0.314838245478052,188.3911114730106,316,254,8,-0.32084243076653557
AMARANTE,PONFERRADA,wet-wet,188.3911114730106,285,143,6,0.0778644116264622,188.3911114730106,285,238,8,0.13661646412550674
AMARANTE,PORTO,dry-dry,51.081047811761934,871,430,11,0.07058257749207605,51.081047811761934,871,786,8,0.11123748327145232
AMARANTE,PORTO,dry-wet,51.081047811761934,549,379,12,-0.05108468867587359,51.081047811761934,549,494,12,-0.04925670856111148
AMARANTE,PORTO,wet-wet,51.081047811761934,453,253,7,0.16256004202753482,51.081047811761934,453,387,8,0.10482232208040175
AMARANTE,SORIA,dry-dry,468.41208759642063,521,205,9,0.44450873204677493,468.41208759642063,521,517,15,0.4021105277246107
AMARANTE,SORIA,dry-wet,468.41208759642063,337,137,7,-0.27174244605380815,468.41208759642063,337,287,13,-0.2342269427827767
AMARANTE,SORIA,wet-wet,468.41208759642063,288,170,7,0.22154011124171796,468.41208759642063,288,248,7,0.29038164563025837
AMARANTE,TARIFA,dry-dry,622.5347570287753,518,102,6,0.09747631801537773,622.5347570287753,518,481,12,0.1688519664769409
AMARANTE,TARIFA,dry-wet,622.5347570287753,391,73,5,-0.32906312417966255,622.5347570287753,391,307,16,-0.18867905442510927
AMARANTE,TARIFA,wet-wet,622.5347570287753,180,72,4,0.0645770971365441,622.5347570287753,180,159,8,0.06853290565666585
AMARANTE,TORREVIEJA,dry-dry,728.5825709497442,924,136,8,0.11647794801680102,728.5825709497442,924,907,15,0.028647925751673617
AMARANTE,TORREVIEJA,dry-wet,728.5825709497442,739,193,13,-0.006126495637245988,728.5825709497442,739,693,18,-0.028804860147909745
AMARANTE,TORREVIEJA,wet-wet,728.5825709497442,100,54,3,0.02329552566813132,728.5825709497442,100,83,4,0.022093258519748946
AMARANTE,VALENCIA,dry-dry,681.9591613928288,527,110,7,0.18886076020665063,681.9591613928288,527,494,15,0.147627087653775
AMARANTE,VALENCIA,dry-wet,681.9591613928288,438,79,6,0.05844739528029866,681.9591613928288,438,351,18,-0.037378671161094175
AMARANTE,VALENCIA,wet-wet,681.9591613928288,121,61,3,0.04046374269097116,681.9591613928288,121,107,5,0.036311590699146606
AMARANTE,VANDELLOS,dry-dry,749.532595129377,690,169,9,0.07469638111897574,749.532595129377,690,676,15,0.09078240681728152
AMARANTE,VANDELLOS,dry-wet,749.532595129377,513,156,11,-0.17594347650787953,749.532595129377,513,464,19,-0.20207466238548702
AMARANTE,VANDELLOS,wet-wet,749.532595129377,157,108,6,0.23599492116940762,749.532595129377,157,146,6,0.15574872762984476
AMARANTE,VIMIANZO,dry-dry,214.43889743376576,625,207,9,0.15631328196828503,214.43889743376576,625,534,11,0.1185484995407718
AMARANTE,VIMIANZO,dry-wet,214.43889743376576,511,253,13,-0.1892514302095005,214.43889743376576,511,470,17,-0.2338376516891363
AMARANTE,VIMIANZO,wet-wet,214.43889743376576,553,284,12,0.2521816092449255,214.43889743376576,553,537,12,0.2301068282487352
AMARANTE,ZAMORA,dry-dry,196.65607083453096,580,206,9,0.29384735586284544,196.65607083453096,580,536,12,0.3249204529618327
AMARANTE,ZAMORA,dry-wet,196.65607083453096,381,199,9,-0.18130897372028446,196.65607083453096,381,342,14,-0.2182623287407729
AMARANTE,ZAMORA,wet-wet,196.65607083453096,282,120,5,0.15421346771064298,196.65607083453096,282,211,7,0.2282875257757794
ARANJUEZ,BARCELOS,dry-dry,456.94386740700327,459,87,5,0.13833157952484085,456.94386740700327,459,433,14,0.18912803669107245
ARANJUEZ,BARCELOS,dry-wet,456.94386740700327,379,53,4,-0.2832087164749927,456.94386740700327,379,322,17,-0.2506781279809232
ARANJUEZ,BARCELOS,wet-wet,456.94386740700327,166,74,4,0.11950285051445261,456.94386740700327,166,147,8,0.0596856176005076
ARANJUEZ,BEJA,dry-dry,436.6998355189474,880,290,12,0.36705016920646577,436.6998355189474,880,880,16,0.35318744017689563
ARANJUEZ,BEJA,dry-wet,436.6998355189474,315,104,6,-0.19685829854987924,436.6998355189474,315,270,15,-0.21743191656565056
ARANJUEZ,BEJA,wet-wet,436.6998355189474,202,132,5,0.38188245890635486,436.6998355189474,202,190,7,0.31078979176942156
ARANJUEZ,BRAGANCA,dry-dry,330.7157646460867,772,291,16,0.2995975624655463,330.7157646460867,772,725,14,0.3346866038844536
ARANJUEZ,BRAGANCA,dry-wet,330.7157646460867,389,155,10,-0.24798947192163454,330.7157646460867,389,336,15,-0.2622893567767691
ARANJUEZ,BRAGANCA,wet-wet,330.7157646460867,231,140,6,0.22534721635447463,330.7157646460867,231,206,7,0.16210530167848722
ARANJUEZ,CADIZ,dry-dry,461.88355657159053,992,383,17,0.49451225282610783,461.88355657159053,992,973,14,0.4989395117478855
ARANJUEZ,CADIZ,dry-wet,461.88355657159053,265,74,5,-0.43231083284513416,461.88355657159053,265,196,11,-0.4200815540213785
ARANJUEZ,CADIZ,wet-wet,461.88355657159053,230,167,6,0.32722147332686813,461.88355657159053,230,191,5,0.31261778773365967
ARANJUEZ,CAMPDEVANOL,dry-dry,534.9047749260752,751,351,15,0.3236009018883995,534.9047749260752,751,747,15,0.2893446143869718
ARANJUEZ,CAMPDEVANOL,dry-wet,534.9047749260752,465,247,14,-0.23482068089503216,534.9047749260752,465,410,15,-0.12613402381813119
ARANJUEZ,CAMPDEVANOL,wet-wet,534.9047749260752,263,180,6,0.3120416415222739,534.9047749260752,263,245,7,0.3105150636147031
ARANJUEZ,CUENCA,dry-dry,120.3397979196313,965,555,18,0.5970592146800306,120.3397979196313,965,954,14,0.5841611481132877
ARANJUEZ,CUENCA,dry-wet,120.3397979196313,289,133,8,-0.4925205061195284,120.3397979196313,289,255,12,-0.5425361136053731
ARANJUEZ,CUENCA,wet-wet,120.3397979196313,389,323,8,0.4971038842747735,120.3397979196313,389,383,8,0.48044495197232584
ARANJUEZ,DAROCA,dry-dry,214.66382762625304,827,402,16,0.33514786894331167,214.66382762625304,827,801,12,0.3938339637321888
ARANJUEZ,DAROCA,dry-wet,214.66382762625304,317,128,8,-0.573465118188009,214.66382762625304,317,283,14,-0.3801255346023055
ARANJUEZ,DAROCA,wet-wet,214.66382762625304,244,173,5,0.3254618310182486,214.66382762625304,244,221,6,0.29073347658414667
ARANJUEZ,EXTREMO,dry-dry,463.58147248375593,415,77,6,0.2710503819242029,463.58147248375593,415,405,15,0.09833382893956172
ARANJUEZ,EXTREMO,dry-wet,463.58147248375593,400,59,5,-0.29785527227879854,463.58147248375593,400,360,19,-0.14935547098385718
ARANJUEZ,EXTREMO,wet-wet,463.58147248375593,146,49,3,-0.07007740415915346,463.58147248375593,146,121,7,-0.05510184781102727
ARANJUEZ,GETAFE,dry-dry,29.842957016008317,885,575,16,0.7657852984717467,29.842957016008317,885,863,12,0.747545149321356
ARANJUEZ,GETAFE,dry-wet,29.842957016008317,172,32,2,-0.6243298917658797,29.842957016008317,172,110,7,-0.4841537478751294
ARANJUEZ,GETAFE,wet-wet,29.842957016008317,319,265,7,0.6602536875170362,29.842957016008317,319,299,6,0.6368012250095386
ARANJUEZ,LORCA,dry-dry,312.81875602167975,1126,250,14,0.053906302072398014,312.81875602167975,1126,1126,16,0.10699724687833433
ARANJUEZ,LORCA,dry-wet,312.81875602167975,468,182,13,-0.24138519804960332,312.81875602167975,468,429,16,-0.23069100783256521
ARANJUEZ,LORCA,wet-wet,312.81875602167975,131,80,3,0.08648526266180316,312.81875602167975,131,110,4,0.10591587663860569
ARANJUEZ,MONTSERRAT,dry-dry,483.74183977122476,979,399,17,0.31640398744293297,483.74183977122476,979,979,16,0.3089084602441813
ARANJUEZ,MONTSERRAT,dry-wet,483.74183977122476,398,186,11,-0.24154858073357272,483.74183977122476,398,351,15,-0.2376958719242012
ARANJUEZ,MONTSERRAT,wet-wet,483.74183977122476,234,159,4,0.23037123377748853,483.74183977122476,234,215,6,0.23902564942340324
ARANJUEZ,OURENSE,dry-dry,439.5898363142306,676,213,10,0.2858341250157617,439.5898363142306,676,660,14,0.2404792667895101
ARANJUEZ,OURENSE,dry-wet,439.5898363142306,448,179,10,-0.3318033004336485,439.5898363142306,448,391,16,-0.30211991944269423
ARANJUEZ,OURENSE,wet-wet,439.5898363142306,261,154,6,0.08958640077212247,439.5898363142306,261,229,7,0.09459189297898489
ARANJUEZ,OVIEDO,dry-dry,413.3214453984977,538,231,12,0.2340595119218813,413.3214453984977,538,502,12,0.24661853793452043
ARANJUEZ,OVIEDO,dry-wet,413.3214453984977,583,307,17,-0.2247908811142921,413.3214453984977,583,537,17,-0.16894848529956324
ARANJUEZ,OVIEDO,wet-wet,413.3214453984977,280,188,7,0.12024676068581981,413.3214453984977,280,260,8,0.08983734540502063
ARANJUEZ,PAMPLONA,dry-dry,344.72106708465105,703,294,16,0.39223404610056956,344.72106708465105,703,685,13,0.39078047132481897
ARANJUEZ,PAMPLONA,dry-wet,344.72106708465105,436,219,14,-0.24457454216560373,344.72106708465105,436,387,14,-0.22246951069160126
ARANJUEZ,PAMPLONA,wet-wet,344.72106708465105,246,171,5,0.14291263178479288,344.72106708465105,246,230,7,0.1481861280121277
ARANJUEZ,PONFERRADA,dry-dry,376.975941051903,664,210,10,0.27860881956522426,376.975941051903,664,638,13,0.26617205159890406
ARANJUEZ,PONFERRADA,dry-wet,376.975941051903,376,157,9,-0.19564668301478966,376.975941051903,376,332,15,-0.25754409528708777
ARANJUEZ,PONFERRADA,wet-wet,376.975941051903,239,164,7,0.1326753863075634,376.975941051903,239,227,8,0.15432489392699436
ARANJUEZ,PORTO,dry-dry,451.91969297701263,713,159,7,0.04373311201387135,451.91969297701263,713,679,15,0.2083453872800888
ARANJUEZ,PORTO,dry-wet,451.91969297701263,459,182,11,-0.12716123171859875,451.91969297701263,459,396,17,-0.14351649436577676
ARANJUEZ,PORTO,wet-wet,451.91969297701263,219,120,5,0.06506486145051928,451.91969297701263,219,184,6,0.1324372183112411
ARANJUEZ,SORIA,dry-dry,209.8666537534825,690,306,12,0.4898388763516836,209.8666537534825,690,676,13,0.49626457851436573
ARANJUEZ,SORIA,dry-wet,209.8666537534825,308,136,9,-0.48940416467953796,209.8666537534825,308,272,13,-0.4653565127622328
ARANJUEZ,SORIA,wet-wet,209.8666537534825,305,225,7,0.4400217459515279,209.8666537534825,305,288,7,0.3849643172937622
ARANJUEZ,TARIFA,dry-dry,485.1795408589508,824,333,14,0.5449425266849733,485.1795408589508,824,804,14,0.4159626654957562
ARANJUEZ,TARIFA,dry-wet,485.1795408589508,256,69,5,-0.3812071704806051,485.1795408589508,256,215,13,-0.20260127979461043
ARANJUEZ,TARIFA,wet-wet,485.1795408589508,210,147,5,0.39403237238370786,485.1795408589508,210,181,5,0.3281538142073398
ARANJUEZ,TORREVIEJA,dry-dry,337.60440912071414,902,147,7,0.17016964486028488,337.60440912071414,902,856,13,0.2201773936511943
ARANJUEZ,TORREVIEJA,dry-wet,337.60440912071414,337,112,8,-0.2644983272309611,337.60440912071414,337,292,14,-0.14541058151603634
ARANJUEZ,TORREVIEJA,wet-wet,337.60440912071414,112,59,2,0.17139794354793467,337.60440912071414,112,97,4,0.20034560870093254
ARANJUEZ,VALENCIA,dry-dry,279.4178733912003,833,301,12,0.31050967198804635,279.4178733912003,833,833,16,0.3350689620133372
ARANJUEZ,VALENCIA,dry-wet,279.4178733912003,330,123,8,-0.24781609193904608,279.4178733912003,330,297,15,-0.19406118579023035
ARANJUEZ,VALENCIA,wet-wet,279.4178733912003,185,124,4,0.33646669050336364,279.4178733912003,185,160,4,0.32774164875912076
ARANJUEZ,VANDELLOS,dry-dry,386.29498057401196,896,305,13,0.39883680440719765,386.29498057401196,896,867,14,0.33508727899433005
ARANJUEZ,VANDELLOS,dry-wet,386.29498057401196,317,137,9,-0.13915000930507115,386.29498057401196,317,268,13,-0.2625662682111475
ARANJUEZ,VANDELLOS,wet-wet,386.29498057401196,157,114,4,0.2762813482288399,386.29498057401196,157,141,4,0.25986948652741326
ARANJUEZ,VIMIANZO,dry-dry,565.5182139725509,803,222,12,0.04761425552103629,565.5182139725509,803,795,15,0.133349853198973
ARANJUEZ,VIMIANZO,dry-wet,565.5182139725509,816,323,20,-0.16282641889622185,565.5182139725509,816,797,24,-0.13577634079675704
ARANJUEZ,VIMIANZO,wet-wet,565.5182139725509,344,196,9,0.024117988349892018,565.5182139725509,344,312,8,0.047988915764085656
ARANJUEZ,ZAMORA,dry-dry,244.76945615902187,953,457,17,0.587028892651624,244.76945615902187,953,946,15,0.4795344800891219
ARANJUEZ,ZAMORA,dry-wet,244.76945615902187,323,170,11,-0.3726460380731011,244.76945615902187,323,250,10,-0.3799443737912525
ARANJUEZ,ZAMORA,wet-wet,244.76945615902187,291,218,6,0.39734415944562923,244.76945615902187,291,273,7,0.3583365797078282
BARCELOS,BEJA,dry-dry,394.9462144858965,875,268,13,0.1301149207669415,394.9462144858965,875,875,16,0.11216971838131354
BARCELOS,BEJA,dry-wet,394.9462144858965,603,213,12,-0.1357501847275894,394.9462144858965,603,581,22,-0.16940298527224773
BARCELOS,BEJA,wet-wet,394.9462144858965,312,187,10,0.1027899259879994,394.9462144858965,312,286,10,0.11789189188861075
BARCELOS,BRAGANCA,dry-dry,158.84068706909179,861,382,15,0.2536338423668822,158.84068706909179,861,854,15,0.20363515600411358
BARCELOS,BRAGANCA,dry-wet,158.84068706909179,530,287,13,-0.13057675713451797,158.84068706909179,530,488,17,-0.16361219215428097
BARCELOS,BRAGANCA,wet-wet,158.84068706909179,413,229,8,0.0763580503801014,158.84068706909179,413,373,10,0.06923081643521223
BARCELOS,CADIZ,dry-dry,595.3643399439889,605,148,8,0.17621861080590254,595.3643399439889,605,570,11,0.1650273402529849
BARCELOS,CADIZ,dry-wet,595.3643399439889,404,106,8,-0.22659861143543006,595.3643399439889,404,358,17,-0.1883364358391918
BARCELOS,CADIZ,wet-wet,595.3643399439889,168,87,5,0.20285133852683468,595.3643399439889,168,147,7,0.2280246702129684
BARCELOS,CAMPDEVANOL,dry-dry,895.7864620392419,527,212,12,0.16279597793413011,895.7864620392419,527,527,16,0.12469148578475905
BARCELOS,CAMPDEVANOL,dry-wet,895.7864620392419,569,196,12,-0.03823820728399102,895.7864620392419,569,527,22,-0.1195634250972276
BARCELOS,CAMPDEVANOL,wet-wet,895.7864620392419,246,140,6,0.027271824546654756,895.7864620392419,246,213,7,0.013084679581081822
BARCELOS,CUENCA,dry-dry,569.6889276503039,719,252,13,0.19266926885034913,569.6889276503039,719,719,16,0.20740284678821785
BARCELOS,CUENCA,dry-wet,569.6889276503039,539,200,12,-0.13891816724385112,569.6889276503039,539,509,21,-0.1713833826448556
BARCELOS,CUENCA,wet-wet,569.6889276503039,282,176,8,0.12307437998146352,569.6889276503039,282,262,9,0.08412032304906317
BARCELOS,DAROCA,dry-dry,603.6694309161289,529,164,8,0.2386454293117305,603.6694309161289,529,529,16,0.1920527702723016
BARCELOS,DAROCA,dry-wet,603.6694309161289,466,187,11,-0.027415926041276552,603.6694309161289,466,417,18,-0.10637266586950896
BARCELOS,DAROCA,wet-wet,603.6694309161289,201,125,6,-0.006808585442832694,603.6694309161289,201,178,7,0.09365377897044629
BARCELOS,EXTREMO,dry-dry,49.40102682945533,918,522,18,0.6961210652292202,49.40102682945533,918,903,14,0.671154242194206
BARCELOS,EXTREMO,dry-wet,49.40102682945533,260,116,9,-0.5849415727135836,49.40102682945533,260,189,9,-0.5592252630983257
BARCELOS,EXTREMO,wet-wet,49.40102682945533,627,393,9,0.5709637561304368,49.40102682945533,627,598,11,0.5207342678468866
BARCELOS,GETAFE,dry-dry,433.6385065645445,544,165,9,0.2598110244020652,433.6385065645445,544,544,16,0.10900775065627058
BARCELOS,GETAFE,dry-wet,433.6385065645445,403,111,8,-0.23803323764319997,433.6385065645445,403,346,16,-0.27365760065003214
BARCELOS,GETAFE,wet-wet,433.6385065645445,212,99,5,-0.0803407030533164,433.6385065645445,212,193,9,-0.017670947091286967
BARCELOS,LORCA,dry-dry,733.4979004425483,695,95,6,-0.0023007277990081724,733.4979004425483,695,695,16,0.10167446286130617
BARCELOS,LORCA,dry-wet,733.4979004425483,633,99,7,-0.062339292354506005,733.4979004425483,633,514,17,-0.031667431056655836
BARCELOS,LORCA,wet-wet,733.4979004425483,90,51,3,0.027921176160893468,733.4979004425483,90,77,4,-0.08866366370732268
BARCELOS,MONTSERRAT,dry-dry,869.679214214432,607,134,6,0.09870280984501492,869.679214214432,607,607,16,0.051270867776833685
BARCELOS,MONTSERRAT,dry-wet,869.679214214432,540,147,9,-0.055142268813716214,869.679214214432,540,487,21,-0.10657187385307117
BARCELOS,MONTSERRAT,wet-wet,869.679214214432,160,100,5,0.08049463333672875,869.679214214432,160,134,5,0.037974695188998854
BARCELOS,OURENSE,dry-dry,108.51603210141234,496,218,8,0.3130810320808509,108.51603210141234,496,467,11,0.2928072368958958
BARCELOS,OURENSE,dry-wet,108.51603210141234,349,190,8,-0.2659083949053433,108.51603210141234,349,281,9,-0.22508629892233922
BARCELOS,OURENSE,wet-wet,108.51603210141234,352,179,6,0.3085650678323747,108.51603210141234,352,299,8,0.2433300128741541
BARCELOS,OVIEDO,dry-dry,303.03775372150017,525,193,9,0.21868420501966473,303.03775372150017,525,494,12,0.18154699771434532
BARCELOS,OVIEDO,dry-wet,303.03775372150017,487,240,13,-0.2174005106344475,303.03775372150017,487,452,18,-0.20354119143619373
BARCELOS,OVIEDO,wet-wet,303.03775372150017,386,200,10,0.16470228401566547,303.03775372150017,386,355,11,0.20334995981307052
BARCELOS,PAMPLONA,dry-dry,592.6994498625564,330,117,7,0.233753069551919,592.6994498625564,330,300,11,0.3488158494937624
BARCELOS,PAMPLONA,dry-wet,592.6994498625564,288,107,8,-0.2474596639011758,592.6994498625564,288,242,14,-0.32657319460866935
BARCELOS,PAMPLONA,wet-wet,592.6994498625564,237,119,6,0.03011674673958145,592.6994498625564,237,210,8,-0.027063219655945842
BARCELOS,PONFERRADA,dry-dry,202.54991121436774,485,200,8,0.3296021200785729,202.54991121436774,485,415,8,0.29256788880810514
BARCELOS,PONFERRADA,dry-wet,202.54991121436774,306,164,6,-0.3122249032621943,202.54991121436774,306,245,8,-0.2672173043310367
BARCELOS,PONFERRADA,wet-wet,202.54991121436774,281,148,6,0.2691602219933986,202.54991121436774,281,249,9,0.3044075501077311
BARCELOS,PORTO,dry-dry,33.53848022189384,887,365,10,0.20626268872834133,33.53848022189384,887,846,8,0.14696393842697078
BARCELOS,PORTO,dry-wet,33.53848022189384,523,365,11,-0.11781996579956973,33.53848022189384,523,474,11,-0.09638188962231785
