station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALMEIDINHA,GETAFE,0.3002415281416156,dry-dry,551,69,60,28,11.937223726395201,3.7265700483091786,2.34560402332808,0.5966266605398867
ALMEIDINHA,GETAFE,0.3002415281416156,wet-wet,200,30,79,19,29.604275913180494,1.6033755274261603,0.6417991798117504,0.38410904963510417
ALMEIDINHA,GETAFE,0.3002415281416156,dry-wet,236,141,69,21,16.690519347379496,0.5094048720320691,1.2581993144088184,-0.38376234990668245
ALMEIDINHA,GUARDA,0.012879133335799167,dry-dry,712,116,127,97,22.726836598588072,4.688026065707303,4.268081903049641,0.8936446377923769
ALMEIDINHA,GUARDA,0.012879133335799167,wet-wet,317,113,114,95,40.64433747143438,2.337758112094395,2.337348961999142,0.9265087488180459
ALMEIDINHA,LORCA,0.62187903546678,dry-dry,610,130,50,20,8.165214079725182,1.876923076923077,2.4494152639134654,0.22504279559425636
ALMEIDINHA,LORCA,0.62187903546678,dry-wet,417,143,66,12,17.952926865027337,0.5301970756516211,0.6684146874889934,-0.20915502054150859
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-dry,683,115,61,28,11.979805301078493,2.7261582323592304,2.337266699775102,0.44956410645418077
ALMEIDINHA,MONTSERRAT,0.7943981610586509,wet-wet,136,36,77,27,27.161554137691006,1.3246753246753247,0.994052102583231,0.4055422362575312
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-wet,333,133,79,18,17.864829075497013,0.570476824973827,1.0075663150166034,-0.2211893725549548
ALMEIDINHA,OURENSE,0.2435455048033554,dry-dry,360,18,74,9,12.16556213377203,2.4324324324324325,0.739793188431111,0.10946895961452076
ALMEIDINHA,OURENSE,0.2435455048033554,wet-wet,230,35,60,15,23.71562293112848,1.6428571428571428,0.6324944549658618,0.3180848463484543
ALMEIDINHA,OURENSE,0.2435455048033554,dry-wet,297,205,110,68,24.49036462015131,0.895609756097561,2.7766021884397682,-0.018160408095650154
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-dry,488,59,105,28,20.02592390999106,2.2056497175141243,1.3981876754275802,0.4346526160010858
ALMEIDINHA,OVIEDO,0.3908015888344242,wet-wet,231,68,93,34,27.104947900014235,1.2419354838709677,1.2543835216145958,0.16981454098516896
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-wet,382,149,139,43,29.88524467397387,0.7931051132248563,1.4388371408398528,-0.13520531610779252
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-dry,347,43,66,21,12.311474436259845,2.5676532769556024,1.7057258339545949,0.44033478777737667
ALMEIDINHA,PAMPLONA,0.5666045144360723,wet-wet,188,56,52,26,22.040210982098884,1.6785714285714286,1.1796620286946105,0.4547697542952803
ALMEIDINHA,PAMPLONA,0.5666045144360723,dry-wet,220,86,83,18,16.33313791682496,0.5547772485289997,1.102054001604798,-0.30526648004306783
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-dry,391,30,62,14,11.1647718731844,2.943010752688172,1.2539441162810738,0.4057468465607795
ALMEIDINHA,PONFERRADA,0.27155843653758494,wet-wet,200,38,63,19,20.387261105891504,1.5873015873015872,0.9319545132283309,0.2631673627991729
ALMEIDINHA,PONFERRADA,0.27155843653758494,dry-wet,234,166,85,50,17.912871314720423,0.8291991495393338,2.791288963199945,-0.03458284626036417
ALMEIDINHA,PORTO,0.16025033210091358,dry-dry,713,23,137,7,21.178403157323135,1.583941605839416,0.33052539173991113,-0.008979399869388442
ALMEIDINHA,PORTO,0.16025033210091358,wet-wet,359,70,100,29,34.1311674621917,1.4872857142857143,0.8496632889022717,0.21114206968175822
ALMEIDINHA,PORTO,0.16025033210091358,dry-wet,474,294,150,88,34.11418305196082,0.9458503401360544,2.57957225198573,-0.0072149550604850244
ALMEIDINHA,SORIA,0.43600919255387915,dry-dry,344,48,61,26,10.676174840590562,3.0546448087431695,2.435329168753271,0.5714011351095014
ALMEIDINHA,SORIA,0.43600919255387915,wet-wet,215,30,73,19,28.11971293635636,1.865296803652968,0.6756825733962113,0.4476908531866635
ALMEIDINHA,SORIA,0.43600919255387915,dry-wet,209,129,85,35,16.917124741440105,0.6671226630186958,2.068909494665141,-0.18369464193880505
ALMEIDINHA,TARIFA,0.6390090811114342,dry-dry,573,88,75,34,15.0418348449805,2.9518181818181817,2.2603625389056767,0.561602860839544
ALMEIDINHA,TARIFA,0.6390090811114342,wet-wet,195,49,65,25,24.502160243811,1.530612244897959,1.0203181985276073,0.38783464862876493
ALMEIDINHA,TARIFA,0.6390090811114342,dry-wet,285,121,78,16,18.52337715301508,0.4831532104259377,0.8637733750076807,-0.35001811351850665
ALMEIDINHA,TAVIRA,0.4767871520870836,dry-dry,629,85,70,19,13.223419107095284,2.0085714285714285,1.436844725718871,0.255800756523886
ALMEIDINHA,TAVIRA,0.4767871520870836,wet-wet,144,24,79,18,22.48919015819019,1.3670886075949367,0.8003845346758606,0.12452074773820945
ALMEIDINHA,TAVIRA,0.4767871520870836,dry-wet,342,177,102,46,23.905459789908978,0.8713858424725822,1.9242466116220704,-0.06561077683130057
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-dry,890,164,76,26,12.434153367775501,1.8565468549422337,2.091014903144263,0.2591130537696834
ALMEIDINHA,TORREVIEJA,0.664537414633144,dry-wet,510,178,100,19,23.512583319771004,0.5443820224719101,0.8080779445456973,-0.19115735377727608
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-dry,428,87,47,23,8.047352059762112,2.4074345805820494,2.858082985458437,0.45677997339550863
ALMEIDINHA,VALENCIA,0.6096675360795282,dry-wet,309,102,68,16,16.98018539719049,0.71280276816609,0.9422747529392307,-0.08727281596047165
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-dry,631,102,54,22,11.033404706307097,2.5203340595497457,1.9939448053984639,0.380983494995693
ALMEIDINHA,VANDELLOS,0.7000052061225858,dry-wet,323,119,74,18,17.53344496911327,0.6602316602316602,1.026609433098208,-0.19729014925343624
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-dry,498,32,121,17,18.86289294017852,2.18646694214876,0.9012403375194639,0.352413945283129
ALMEIDINHA,VIMIANZO,0.3743031747072173,wet-wet,360,102,62,23,25.63291451809442,1.3092979127134725,0.8972838412020673,0.17870958646791735
ALMEIDINHA,VIMIANZO,0.3743031747072173,dry-wet,514,213,130,52,29.20248936435769,0.9652582159624413,1.7806701117565409,-0.02923904889796082
ALMEIDINHA,ZAMORA,0.1742940890469591,dry-dry,459,45,65,18,11.523791464176883,2.8246153846153845,1.5619859189534282,0.39673587790760945
ALMEIDINHA,ZAMORA,0.1742940890469591,wet-wet,180,19,89,14,26.254675423618206,1.4902424600827913,0.5332383575157766,0.03527708587618139
ALMEIDINHA,ZAMORA,0.1742940890469591,dry-wet,269,179,94,43,21.505792838599703,0.6874479971472721,1.9994612764436839,-0.21884679359246823
