station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
ALACANT/ALICANTE,TARIFA,wet-wet,522.5995432683703,6,0,0,,522.5995432683703,6,0,0,
ALACANT/ALICANTE,TORREVIEJA,dry-dry,47.87864066936528,915,142,6,0.8228668547114163,47.87864066936528,915,774,7,0.4925526737459509
ALACANT/ALICANTE,TORREVIEJA,dry-wet,47.87864066936528,45,0,0,,47.87864066936528,45,23,1,-0.6166666666666667
ALACANT/ALICANTE,TORREVIEJA,wet-wet,47.87864066936528,45,36,1,0.408248290463863,47.87864066936528,45,36,1,0.408248290463863
ALACANT/ALICANTE,VALENCIA,dry-dry,123.70509196102228,916,95,3,0.3644584084375635,123.70509196102228,916,853,11,0.19344046060296166
ALACANT/ALICANTE,VALENCIA,dry-wet,123.70509196102228,115,0,0,,123.70509196102228,115,63,3,-0.42623437477534293
ALACANT/ALICANTE,VALENCIA,wet-wet,123.70509196102228,47,30,1,0.5122717640554154,123.70509196102228,47,30,1,0.5122717640554154
ALACANT/ALICANTE,VANDELLOS,dry-dry,310.34175152064387,998,13,1,1.0,310.34175152064387,998,816,11,0.0340280863190737
ALACANT/ALICANTE,VANDELLOS,dry-wet,310.34175152064387,158,16,1,-0.8320502943378436,310.34175152064387,158,105,5,-0.34436842410915547
ALACANT/ALICANTE,VANDELLOS,wet-wet,310.34175152064387,21,11,1,-0.14907119849998599,310.34175152064387,21,11,1,-0.14907119849998599
ALACANT/ALICANTE,VIMIANZO,dry-dry,888.6088475841793,1011,34,3,0.13249623522999876,888.6088475841793,1011,917,12,-0.03579308390559764
ALACANT/ALICANTE,VIMIANZO,dry-wet,888.6088475841793,501,44,4,0.032000635748945606,888.6088475841793,501,376,9,0.05577202446084749
ALACANT/ALICANTE,VIMIANZO,wet-wet,888.6088475841793,33,13,1,-0.03042903097250923,888.6088475841793,33,13,1,-0.03042903097250923
ALACANT/ALICANTE,ZAMORA,dry-dry,567.0689947636466,1107,26,2,0.2324733237264698,567.0689947636466,1107,1028,11,0.10140128395704899
ALACANT/ALICANTE,ZAMORA,dry-wet,567.0689947636466,215,16,1,-0.53748384988657,567.0689947636466,215,93,3,-0.07267071485465845
ALACANT/ALICANTE,ZAMORA,wet-wet,567.0689947636466,17,11,1,-0.14907119849998599,567.0689947636466,17,11,1,-0.14907119849998599
AMARANTE,ARANJUEZ,dry-dry,404.2806175279353,856,10,1,-0.11111111111111112,404.2806175279353,856,748,8,0.12236537905896414
AMARANTE,ARANJUEZ,dry-wet,404.2806175279353,171,11,1,-0.8100925873009825,404.2806175279353,171,87,4,-0.32585928880611403
AMARANTE,ARANJUEZ,wet-wet,404.2806175279353,33,0,0,,404.2806175279353,33,0,0,
AMARANTE,BARCELOS,dry-dry,54.20497580593242,1550,715,23,0.5441970368298296,54.20497580593242,1550,1510,13,0.5694014543631979
AMARANTE,BARCELOS,dry-wet,54.20497580593242,177,24,2,-0.3936745759800397,54.20497580593242,177,126,7,-0.5620442685637862
AMARANTE,BARCELOS,wet-wet,54.20497580593242,187,136,4,0.5987685533367669,54.20497580593242,187,166,5,0.6258455445332759
AMARANTE,BEJA,dry-dry,361.1845703344827,1393,12,1,0.674199862463242,361.1845703344827,1393,1258,8,0.13414768104817307
AMARANTE,BEJA,dry-wet,361.1845703344827,213,0,0,,361.1845703344827,213,145,6,-0.11592412190349993
AMARANTE,BEJA,wet-wet,361.1845703344827,36,12,1,0.0,361.1845703344827,36,12,1,0.0
AMARANTE,BRAGANCA,dry-dry,125.37851272267845,1520,363,16,0.3240478447675535,125.37851272267845,1520,1476,13,0.1612903001939831
AMARANTE,BRAGANCA,dry-wet,125.37851272267845,305,99,5,-0.131224880186172,125.37851272267845,305,263,10,-0.03803435676146253
AMARANTE,BRAGANCA,wet-wet,125.37851272267845,94,47,2,0.3270047564186808,125.37851272267845,94,67,3,0.3689556677490058
AMARANTE,CADIZ,dry-dry,553.1291105674836,500,0,0,,553.1291105674836,500,69,2,-0.0499660171955004
AMARANTE,CADIZ,dry-wet,553.1291105674836,98,0,0,,553.1291105674836,98,27,1,0.06933752452815363
AMARANTE,CADIZ,wet-wet,553.1291105674836,6,0,0,,553.1291105674836,6,0,0,
AMARANTE,CAMPDEVANOL,dry-dry,855.3351234711791,844,154,10,0.10097677657186194,855.3351234711791,844,774,13,0.06338789806749538
AMARANTE,CAMPDEVANOL,dry-wet,855.3351234711791,470,121,9,-0.1838692129965509,855.3351234711791,470,401,13,-0.1626576006131084
AMARANTE,CAMPDEVANOL,wet-wet,855.3351234711791,85,43,2,-0.03492979495742011,855.3351234711791,85,60,3,-0.030661462220514506
AMARANTE,CUENCA,dry-dry,518.2801219233589,1260,22,2,0.5298546410694129,518.2801219233589,1260,1200,13,0.018528185913959976
AMARANTE,CUENCA,dry-wet,518.2801219233589,311,27,2,-0.15923510483348474,518.2801219233589,311,251,10,0.021046243125080306
AMARANTE,CUENCA,wet-wet,518.2801219233589,46,13,1,0.09759000729485333,518.2801219233589,46,13,1,0.09759000729485333
AMARANTE,DAROCA,dry-dry,557.4078630193003,1068,92,6,0.037627488329554655,557.4078630193003,1068,1068,16,0.07526044996433784
AMARANTE,DAROCA,dry-wet,557.4078630193003,335,68,6,-0.0931349763250249,557.4078630193003,335,261,10,-0.13705869948359817
AMARANTE,DAROCA,wet-wet,557.4078630193003,65,24,1,-0.08362420100070907,557.4078630193003,65,45,3,0.1170490806020431
AMARANTE,EXTREMO,dry-dry,83.62039509843535,1452,481,15,0.5648070165759511,83.62039509843535,1452,1388,12,0.5252450027794712
AMARANTE,EXTREMO,dry-wet,83.62039509843535,214,42,4,-0.6154959412382423,83.62039509843535,214,171,9,-0.5068874605021286
AMARANTE,EXTREMO,wet-wet,83.62039509843535,195,135,4,0.573971009503,83.62039509843535,195,162,4,0.5446584940837697
AMARANTE,GETAFE,dry-dry,381.6142805359026,869,11,1,0.6708203932499369,381.6142805359026,869,833,13,0.00873476573311706
AMARANTE,GETAFE,dry-wet,381.6142805359026,209,12,1,-0.6324555320336759,381.6142805359026,209,118,6,-0.10241790512409267
AMARANTE,GETAFE,wet-wet,381.6142805359026,29,10,1,0.21821789023599242,381.6142805359026,29,10,1,0.21821789023599242
AMARANTE,LORCA,dry-dry,679.3174001407024,979,0,0,,679.3174001407024,979,847,8,0.01581919514791661
AMARANTE,LORCA,dry-wet,679.3174001407024,186,0,0,,679.3174001407024,186,45,2,-0.07855233574835013
AMARANTE,LORCA,wet-wet,679.3174001407024,13,0,0,,679.3174001407024,13,0,0,
AMARANTE,MONTSERRAT,dry-dry,826.4334290093525,1009,88,6,0.06803190531161055,826.4334290093525,1009,979,15,0.05622277851864374
AMARANTE,MONTSERRAT,dry-wet,826.4334290093525,314,61,4,0.13993544737061978,826.4334290093525,314,239,11,-0.04685246445877664
AMARANTE,MONTSERRAT,wet-wet,826.4334290093525,48,20,1,0.25677629550654774,826.4334290093525,48,20,1,0.25677629550654774
AMARANTE,OURENSE,dry-dry,118.63261093482076,837,143,6,0.09298717192515409,118.63261093482076,837,690,8,0.12925802629224797
AMARANTE,OURENSE,dry-wet,118.63261093482076,205,72,4,-0.3588530421258395,118.63261093482076,205,166,7,-0.29884354222353066
AMARANTE,OURENSE,wet-wet,118.63261093482076,79,43,2,0.18360233565265385,118.63261093482076,79,57,3,0.30880488657855987
AMARANTE,OVIEDO,dry-dry,293.66277862388165,832,180,9,0.17044159636667375,293.66277862388165,832,799,12,0.15160408673729667
AMARANTE,OVIEDO,dry-wet,293.66277862388165,434,155,10,-0.2423108983943686,293.66277862388165,434,373,10,-0.1987176273173433
AMARANTE,OVIEDO,wet-wet,293.66277862388165,120,58,2,-0.025680951465986323,293.66277862388165,120,92,4,0.11608047125406351
AMARANTE,PAMPLONA,dry-dry,558.1471877232595,704,73,4,0.2514734240098016,558.1471877232595,704,595,12,0.14960834885519733
AMARANTE,PAMPLONA,dry-wet,558.1471877232595,237,26,2,-0.09730951790374294,558.1471877232595,237,169,7,-0.15437475448383567
AMARANTE,PAMPLONA,wet-wet,558.1471877232595,56,19,1,0.3680349649825889,558.1471877232595,56,29,2,0.5859539425747996
AMARANTE,PONFERRADA,dry-dry,188.3911114730106,930,169,7,0.22158863553287939,188.3911114730106,930,848,10,0.22835278183861263
AMARANTE,PONFERRADA,dry-wet,188.3911114730106,222,57,3,0.008701600147319794,188.3911114730106,222,158,6,-0.0937663171955437
AMARANTE,PONFERRADA,wet-wet,188.3911114730106,91,51,2,0.3251948479594826,188.3911114730106,91,68,3,0.2793544363085852
AMARANTE,PORTO,dry-dry,51.081047811761934,1509,372,9,-0.0030073337879033693,51.081047811761934,1509,1435,11,0.046949869109130266
AMARANTE,PORTO,dry-wet,51.081047811761934,330,136,5,-0.06268048302280582,51.081047811761934,330,260,7,-0.1371178751966973
AMARANTE,PORTO,wet-wet,51.081047811761934,99,60,2,0.25566948134557593,51.081047811761934,99,65,2,0.1850484179286575
AMARANTE,SORIA,dry-dry,468.41208759642063,994,138,9,0.07537420235168105,468.41208759642063,994,994,16,0.1450914153733804
AMARANTE,SORIA,dry-wet,468.41208759642063,343,68,5,-0.09445609921447722,468.41208759642063,343,293,12,-0.1231017940259778
AMARANTE,SORIA,wet-wet,468.41208759642063,64,26,1,-0.242872246468334,468.41208759642063,64,47,3,-0.05154603006896924
AMARANTE,TARIFA,dry-dry,622.5347570287753,878,0,0,,622.5347570287753,878,531,4,-0.02066573844135437
AMARANTE,TARIFA,dry-wet,622.5347570287753,127,0,0,,622.5347570287753,127,11,1,0.2222222222222222
AMARANTE,TARIFA,wet-wet,622.5347570287753,14,0,0,,622.5347570287753,14,0,0,
AMARANTE,TORREVIEJA,dry-dry,728.5825709497442,1013,0,0,,728.5825709497442,1013,928,7,-0.013620996588612998
AMARANTE,TORREVIEJA,dry-wet,728.5825709497442,205,0,0,,728.5825709497442,205,77,2,-0.1568737189155754
AMARANTE,TORREVIEJA,wet-wet,728.5825709497442,11,0,0,,728.5825709497442,11,0,0,
AMARANTE,VALENCIA,dry-dry,681.9591613928288,721,10,1,-0.11111111111111112,681.9591613928288,721,654,12,-0.05356185592535068
AMARANTE,VALENCIA,dry-wet,681.9591613928288,212,11,1,0.14907119849998599,681.9591613928288,212,136,7,-0.010819167754577355
AMARANTE,VALENCIA,wet-wet,681.9591613928288,21,0,0,,681.9591613928288,21,0,0,
AMARANTE,VANDELLOS,dry-dry,749.532595129377,1149,44,4,-0.03790502494636536,749.532595129377,1149,1078,13,0.054619273305416695
AMARANTE,VANDELLOS,dry-wet,749.532595129377,282,11,1,-0.24056261216234406,749.532595129377,282,210,10,-0.08630155495250184
AMARANTE,VANDELLOS,wet-wet,749.532595129377,35,15,1,0.44320263021395917,749.532595129377,35,15,1,0.44320263021395917
AMARANTE,VIMIANZO,dry-dry,214.43889743376576,1037,95,4,0.23227346934587603,214.43889743376576,1037,893,12,0.11986021066066926
AMARANTE,VIMIANZO,dry-wet,214.43889743376576,399,144,10,-0.31969208903294144,214.43889743376576,399,343,12,-0.22414003294992815
AMARANTE,VIMIANZO,wet-wet,214.43889743376576,144,90,4,0.32039917033198073,214.43889743376576,144,112,4,0.28010965856566117
AMARANTE,ZAMORA,dry-dry,196.65607083453096,939,117,6,0.36184996919305445,196.65607083453096,939,851,11,0.2134894342926297
AMARANTE,ZAMORA,dry-wet,196.65607083453096,230,40,2,-0.4285879835607423,196.65607083453096,230,179,9,-0.16673594264927416
AMARANTE,ZAMORA,wet-wet,196.65607083453096,63,22,1,0.2556549962824568,196.65607083453096,63,22,1,0.2556549962824568
ARANJUEZ,BARCELOS,dry-dry,456.94386740700327,817,0,0,,456.94386740700327,817,757,10,0.13725011658731995
ARANJUEZ,BARCELOS,dry-wet,456.94386740700327,181,0,0,,456.94386740700327,181,51,3,-0.1895607480372326
ARANJUEZ,BARCELOS,wet-wet,456.94386740700327,29,10,1,-0.21821789023599242,456.94386740700327,29,10,1,-0.21821789023599242
ARANJUEZ,BEJA,dry-dry,436.6998355189474,869,11,1,-0.19364916731037088,436.6998355189474,869,754,7,0.18485800007454978
ARANJUEZ,BEJA,dry-wet,436.6998355189474,83,0,0,,436.6998355189474,83,35,2,0.10146035915079112
ARANJUEZ,BEJA,wet-wet,436.6998355189474,23,13,1,0.13333333333333333,436.6998355189474,23,13,1,0.13333333333333333
ARANJUEZ,BRAGANCA,dry-dry,330.7157646460867,973,44,3,0.39951054903848376,330.7157646460867,973,833,9,0.11568216290304531
ARANJUEZ,BRAGANCA,dry-wet,330.7157646460867,164,0,0,,330.7157646460867,164,102,5,-0.2335577355340348
ARANJUEZ,BRAGANCA,wet-wet,330.7157646460867,44,12,1,0.07559289460184544,330.7157646460867,44,23,2,-0.024470525882442994
ARANJUEZ,CADIZ,dry-dry,461.88355657159053,568,10,1,-0.11111111111111112,461.88355657159053,568,375,3,0.18286848973933145
ARANJUEZ,CADIZ,dry-wet,461.88355657159053,45,0,0,,461.88355657159053,45,0,0,
ARANJUEZ,CADIZ,wet-wet,461.88355657159053,17,0,0,,461.88355657159053,17,0,0,
ARANJUEZ,CAMPDEVANOL,dry-dry,534.9047749260752,735,67,4,0.12632178722213097,534.9047749260752,735,704,10,0.016470801712828474
ARANJUEZ,CAMPDEVANOL,dry-wet,534.9047749260752,373,68,5,-0.13529924530246418,534.9047749260752,373,302,10,-0.08127008989366623
ARANJUEZ,CAMPDEVANOL,wet-wet,534.9047749260752,55,26,2,0.13158394830388967,534.9047749260752,55,32,2,0.1829634828095358
ARANJUEZ,CUENCA,dry-dry,120.3397979196313,1008,155,7,0.2388776254737964,120.3397979196313,1008,971,12,0.407932332922789
ARANJUEZ,CUENCA,dry-wet,120.3397979196313,127,12,1,-0.6324555320336759,120.3397979196313,127,61,3,-0.30453094941992265
ARANJUEZ,CUENCA,wet-wet,120.3397979196313,78,44,1,0.4658474953124561,120.3397979196313,78,68,3,0.4682265046848322
ARANJUEZ,DAROCA,dry-dry,214.66382762625304,1011,161,7,0.389909543082949,214.66382762625304,1011,913,9,0.3237995006047692
ARANJUEZ,DAROCA,dry-wet,214.66382762625304,201,23,2,-0.47539497833348343,214.66382762625304,201,149,6,-0.23208078288661746
ARANJUEZ,DAROCA,wet-wet,214.66382762625304,77,52,2,0.4884572795674425,214.66382762625304,77,68,3,0.44202831257928593
ARANJUEZ,EXTREMO,dry-dry,463.58147248375593,740,0,0,,463.58147248375593,740,671,9,0.07336636161374015
ARANJUEZ,EXTREMO,dry-wet,463.58147248375593,201,0,0,,463.58147248375593,201,118,4,-0.138382318445594
ARANJUEZ,EXTREMO,wet-wet,463.58147248375593,29,10,1,-0.10206207261596575,463.58147248375593,29,10,1,-0.10206207261596575
ARANJUEZ,GETAFE,dry-dry,29.842957016008317,822,194,6,0.48451505139497164,29.842957016008317,822,750,7,0.53068260344596
ARANJUEZ,GETAFE,dry-wet,29.842957016008317,67,0,0,,29.842957016008317,67,19,1,-0.4564354645876384
ARANJUEZ,GETAFE,wet-wet,29.842957016008317,68,43,1,0.7270366229305447,29.842957016008317,68,54,2,0.6841287103787216
ARANJUEZ,LORCA,dry-dry,312.81875602167975,1059,0,0,,312.81875602167975,1059,887,6,0.11226286913248666
ARANJUEZ,LORCA,dry-wet,312.81875602167975,125,12,1,-0.4000000000000001,312.81875602167975,125,58,3,0.02859066917824484
ARANJUEZ,LORCA,wet-wet,312.81875602167975,23,11,1,-0.28867513459481287,312.81875602167975,23,11,1,-0.28867513459481287
ARANJUEZ,MONTSERRAT,dry-dry,483.74183977122476,1018,112,8,0.2566480070551564,483.74183977122476,1018,981,13,0.1358861050849919
ARANJUEZ,MONTSERRAT,dry-wet,483.74183977122476,225,28,2,-0.23535260431220756,483.74183977122476,225,194,10,-0.14071772654095918
ARANJUEZ,MONTSERRAT,wet-wet,483.74183977122476,40,18,1,0.31622776601683794,483.74183977122476,40,28,2,0.28122423895225024
ARANJUEZ,OURENSE,dry-dry,439.5898363142306,635,14,1,-0.07692307692307694,439.5898363142306,635,542,11,0.08244418786204015
ARANJUEZ,OURENSE,dry-wet,439.5898363142306,173,11,1,0.04303314829119352,439.5898363142306,173,128,8,-0.24050649690360906
ARANJUEZ,OURENSE,wet-wet,439.5898363142306,36,10,1,-0.3333333333333333,439.5898363142306,36,16,1,-0.42857142857142855
ARANJUEZ,OVIEDO,dry-dry,413.3214453984977,622,54,3,0.027096502907458804,413.3214453984977,622,593,11,-0.028547555553578595
ARANJUEZ,OVIEDO,dry-wet,413.3214453984977,396,55,4,-0.24405512292336395,413.3214453984977,396,369,13,-0.13430066238354252
ARANJUEZ,OVIEDO,wet-wet,413.3214453984977,61,29,2,0.2156105187008727,413.3214453984977,61,37,2,0.11382334027043224
ARANJUEZ,PAMPLONA,dry-dry,344.72106708465105,738,72,4,0.4229378367397253,344.72106708465105,738,710,11,0.28803464946772267
ARANJUEZ,PAMPLONA,dry-wet,344.72106708465105,212,10,1,-0.5091750772173156,344.72106708465105,212,125,5,-0.21791330465711597
ARANJUEZ,PAMPLONA,wet-wet,344.72106708465105,58,28,1,0.3468729675471603,344.72106708465105,58,28,1,0.3468729675471603
ARANJUEZ,PONFERRADA,dry-dry,376.975941051903,723,39,3,0.24197651653755328,376.975941051903,723,667,11,0.12501148252958547
ARANJUEZ,PONFERRADA,dry-wet,376.975941051903,194,0,0,,376.975941051903,194,135,6,-0.1802602928161995
ARANJUEZ,PONFERRADA,wet-wet,376.975941051903,49,25,2,-0.18273268353539884,376.975941051903,49,31,2,-0.13902591394067257
ARANJUEZ,PORTO,dry-dry,451.91969297701263,932,0,0,,451.91969297701263,932,818,10,0.043375355498279436
ARANJUEZ,PORTO,dry-wet,451.91969297701263,208,12,1,0.15811388300841897,451.91969297701263,208,156,7,-0.1275492917696593
ARANJUEZ,PORTO,wet-wet,451.91969297701263,27,0,0,,451.91969297701263,27,11,1,0.2390457218668787
ARANJUEZ,SORIA,dry-dry,209.8666537534825,931,149,6,0.36064415657397997,209.8666537534825,931,837,10,0.28370406061228404
ARANJUEZ,SORIA,dry-wet,209.8666537534825,213,0,0,,209.8666537534825,213,161,6,-0.3342461830475603
ARANJUEZ,SORIA,wet-wet,209.8666537534825,74,50,2,0.5222517382242124,209.8666537534825,74,66,3,0.4741811256791259
ARANJUEZ,TARIFA,dry-dry,485.1795408589508,669,0,0,,485.1795408589508,669,482,4,0.22130554193391613
ARANJUEZ,TARIFA,dry-wet,485.1795408589508,57,0,0,,485.1795408589508,57,0,0,
ARANJUEZ,TARIFA,wet-wet,485.1795408589508,21,11,1,0.3105295017040594,485.1795408589508,21,11,1,0.3105295017040594
ARANJUEZ,TORREVIEJA,dry-dry,337.60440912071414,701,0,0,,337.60440912071414,701,524,5,0.19546844022799445
ARANJUEZ,TORREVIEJA,dry-wet,337.60440912071414,78,12,1,0.13483997249264842,337.60440912071414,78,38,3,-0.36259952403184886
ARANJUEZ,TORREVIEJA,wet-wet,337.60440912071414,15,0,0,,337.60440912071414,15,0,0,
ARANJUEZ,VALENCIA,dry-dry,279.4178733912003,751,91,6,0.005042406907488935,279.4178733912003,751,599,9,0.1313136129941012
ARANJUEZ,VALENCIA,dry-wet,279.4178733912003,138,11,1,-0.3464101615137754,279.4178733912003,138,91,6,-0.26375246848177675
ARANJUEZ,VALENCIA,wet-wet,279.4178733912003,39,18,1,0.2548235957188128,279.4178733912003,39,29,2,0.2494142571284281
ARANJUEZ,VANDELLOS,dry-dry,386.29498057401196,924,30,2,0.08363636363636365,386.29498057401196,924,843,12,0.15989734366777214
ARANJUEZ,VANDELLOS,dry-wet,386.29498057401196,145,0,0,,386.29498057401196,145,83,5,-0.07713398295006384
ARANJUEZ,VANDELLOS,wet-wet,386.29498057401196,33,19,1,0.45361105256925455,386.29498057401196,33,19,1,0.45361105256925455
ARANJUEZ,VIMIANZO,dry-dry,565.5182139725509,990,47,4,0.02430528287977967,565.5182139725509,990,909,13,-0.04509966086594698
ARANJUEZ,VIMIANZO,dry-wet,565.5182139725509,473,48,4,-0.009544937734106066,565.5182139725509,473,437,14,-0.09390201590297191
ARANJUEZ,VIMIANZO,wet-wet,565.5182139725509,50,21,2,-0.3185282320135495,565.5182139725509,50,27,2,-0.22140277702318695
ARANJUEZ,ZAMORA,dry-dry,244.76945615902187,958,91,5,0.31286384725355465,244.76945615902187,958,919,13,0.19289156863066728
ARANJUEZ,ZAMORA,dry-wet,244.76945615902187,168,13,1,0.15811388300841897,244.76945615902187,168,103,5,-0.1906665902275954
ARANJUEZ,ZAMORA,wet-wet,244.76945615902187,53,33,2,0.3402741386107335,244.76945615902187,53,43,3,0.20300108311986528
BARCELOS,BEJA,dry-dry,394.9462144858965,1331,0,0,,394.9462144858965,1331,1115,7,0.12409147224081465
BARCELOS,BEJA,dry-wet,394.9462144858965,244,0,0,,394.9462144858965,244,93,5,-0.09621113867264296
BARCELOS,BEJA,wet-wet,394.9462144858965,30,15,1,-0.07537783614444091,394.9462144858965,30,15,1,-0.07537783614444091
BARCELOS,BRAGANCA,dry-dry,158.84068706909179,1468,195,9,0.2849044137859708,158.84068706909179,1468,1447,14,0.20144519488477255
BARCELOS,BRAGANCA,dry-wet,158.84068706909179,326,74,4,-0.2551393487376778,158.84068706909179,326,271,10,-0.20434477686723962
BARCELOS,BRAGANCA,wet-wet,158.84068706909179,94,43,2,0.2396110913261235,158.84068706909179,94,67,3,0.20154138762761473
BARCELOS,CADIZ,dry-dry,595.3643399439889,497,0,0,,595.3643399439889,497,235,1,-0.018255271030879924
BARCELOS,CADIZ,dry-wet,595.3643399439889,98,0,0,,595.3643399439889,98,0,0,
BARCELOS,CADIZ,wet-wet,595.3643399439889,7,0,0,,595.3643399439889,7,0,0,
BARCELOS,CAMPDEVANOL,dry-dry,895.7864620392419,814,166,10,-0.03227183847897125,895.7864620392419,814,806,15,0.06052301996022658
BARCELOS,CAMPDEVANOL,dry-wet,895.7864620392419,485,133,9,-0.19261973000673954,895.7864620392419,485,436,15,-0.06881614833339292
BARCELOS,CAMPDEVANOL,wet-wet,895.7864620392419,86,51,3,0.043348463915272334,895.7864620392419,86,68,4,0.0602091228517085
BARCELOS,CUENCA,dry-dry,569.6889276503039,1207,35,3,-0.07746572839549819,569.6889276503039,1207,1148,14,0.017862438910930107
BARCELOS,CUENCA,dry-wet,569.6889276503039,342,0,0,,569.6889276503039,342,256,9,0.03558500394347802
BARCELOS,CUENCA,wet-wet,569.6889276503039,38,17,1,0.11769797726729993,569.6889276503039,38,17,1,0.11769797726729993
BARCELOS,DAROCA,dry-dry,603.6694309161289,1023,99,7,0.14910617009707788,603.6694309161289,1023,988,15,0.1285321907625467
BARCELOS,DAROCA,dry-wet,603.6694309161289,363,70,5,-0.29010081455465636,603.6694309161289,363,287,10,-0.0846301913837076
BARCELOS,DAROCA,wet-wet,603.6694309161289,59,29,1,-0.004901960784313725,603.6694309161289,59,41,2,0.08222154633828346
BARCELOS,EXTREMO,dry-dry,49.40102682945533,1462,640,18,0.6640325353973519,49.40102682945533,1462,1448,14,0.6173629630861889
BARCELOS,EXTREMO,dry-wet,49.40102682945533,180,21,2,-0.4552953918147252,49.40102682945533,180,123,7,-0.48368845893464213
BARCELOS,EXTREMO,wet-wet,49.40102682945533,226,176,5,0.648682122211296,49.40102682945533,226,216,6,0.6398692770619961
BARCELOS,GETAFE,dry-dry,433.6385065645445,844,0,0,,433.6385065645445,844,790,12,0.03110495964199662
BARCELOS,GETAFE,dry-wet,433.6385065645445,235,10,1,-0.42857142857142855,433.6385065645445,235,127,6,-0.1714731972360666
BARCELOS,GETAFE,wet-wet,433.6385065645445,26,10,1,0.3273268353539886,433.6385065645445,26,10,1,0.3273268353539886
BARCELOS,LORCA,dry-dry,733.4979004425483,938,0,0,,733.4979004425483,938,763,6,-0.022821468016790733
BARCELOS,LORCA,dry-wet,733.4979004425483,199,0,0,,733.4979004425483,199,39,1,0.12139539573337679
BARCELOS,LORCA,wet-wet,733.4979004425483,9,0,0,,733.4979004425483,9,0,0,
BARCELOS,MONTSERRAT,dry-dry,869.679214214432,982,63,4,-0.11368255689870715,869.679214214432,982,955,15,0.029369214170466645
BARCELOS,MONTSERRAT,dry-wet,869.679214214432,325,12,1,-0.15811388300841897,869.679214214432,325,191,7,-0.13887621242009107
BARCELOS,MONTSERRAT,wet-wet,869.679214214432,52,27,2,0.32749169862846095,869.679214214432,52,34,2,0.301091940317729
BARCELOS,OURENSE,dry-dry,108.51603210141234,822,144,6,0.3214650332106932,108.51603210141234,822,716,9,0.21259767518584896
BARCELOS,OURENSE,dry-wet,108.51603210141234,202,67,3,-0.20400924012795155,108.51603210141234,202,156,6,-0.21743603185372537
BARCELOS,OURENSE,wet-wet,108.51603210141234,85,62,3,0.2882901375985219,108.51603210141234,85,71,3,0.254611834022181
BARCELOS,OVIEDO,dry-dry,303.03775372150017,808,237,14,0.22966616053684002,303.03775372150017,808,789,13,0.2294867482205583
BARCELOS,OVIEDO,dry-wet,303.03775372150017,429,153,10,-0.14263532800010728,303.03775372150017,429,371,11,-0.18381724654038092
BARCELOS,OVIEDO,wet-wet,303.03775372150017,124,81,4,0.12932498821142308,303.03775372150017,124,111,5,0.15852824281668798
BARCELOS,PAMPLONA,dry-dry,592.6994498625564,669,75,5,-0.03414424122651603,592.6994498625564,669,647,15,0.0926955490470416
BARCELOS,PAMPLONA,dry-wet,592.6994498625564,253,34,3,-0.20136981164553097,592.6994498625564,253,175,8,-0.05938109388140885
BARCELOS,PAMPLONA,wet-wet,592.6994498625564,61,24,1,0.2956561979945413,592.6994498625564,61,46,3,0.34683073592896085
BARCELOS,PONFERRADA,dry-dry,202.54991121436774,904,192,9,0.2903746371528024,202.54991121436774,904,823,12,0.2392509282650819
BARCELOS,PONFERRADA,dry-wet,202.54991121436774,213,33,2,-0.0371157447608852,202.54991121436774,213,154,8,-0.21817763822396644
BARCELOS,PONFERRADA,wet-wet,202.54991121436774,98,53,2,0.14611666201032453,202.54991121436774,98,73,3,0.27180844269342774
BARCELOS,PORTO,dry-dry,33.53848022189384,1474,671,16,0.23280740049748488,33.53848022189384,1474,1363,8,0.22314449434417977
BARCELOS,PORTO,dry-wet,33.53848022189384,311,137,4,-0.04157770428867752,33.53848022189384,311,256,7,-0.07645038937782098
BARCELOS,PORTO,wet-wet,33.53848022189384,123,82,3,0.24333380202354876,33.53848022189384,123,99,3,0.23853814870000767
BARCELOS,SORIA,dry-dry,510.47595095847004,960,106,7,-0.13303999936004718,510.47595095847004,960,960,16,0.064782067709918
BARCELOS,SORIA,dry-wet,510.47595095847004,353,47,4,-0.213607403369152,510.47595095847004,353,300,12,-0.15247422590074516
BARCELOS,SORIA,wet-wet,510.47595095847004,64,25,1,0.08006407690254357,510.47595095847004,64,38,2,0.23297903998934413
BARCELOS,TARIFA,dry-dry,666.8113288261869,837,0,0,,666.8113288261869,837,515,4,-0.0379104477791917
BARCELOS,TARIFA,dry-wet,666.8113288261869,141,0,0,,666.8113288261869,141,14,1,0.14484136487558028
BARCELOS,TARIFA,wet-wet,666.8113288261869,10,0,0,,666.8113288261869,10,0,0,
BARCELOS,TORREVIEJA,dry-dry,782.6215615097669,974,0,0,,782.6215615097669,974,678,6,-0.04500085846796625
BARCELOS,TORREVIEJA,dry-wet,782.6215615097669,215,0,0,,782.6215615097669,215,92,3,0.0870280037205981
BARCELOS,TORREVIEJA,wet-wet,782.6215615097669,7,0,0,,782.6215615097669,7,0,0,
BARCELOS,VALENCIA,dry-dry,733.7072218600883,707,0,0,,733.7072218600883,707,675,14,0.04387333054070096
BARCELOS,VALENCIA,dry-wet,733.7072218600883,220,12,1,0.2548235957188128,733.7072218600883,220,171,9,0.06660314816399665
