station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALACANT/ALICANTE,PONFERRADA,0.7810935427555226,wet-wet,115,73,46,29,20.801065833134018,0.9931506849315068,1.3941593297496275,0.03236639504134599
ALACANT/ALICANTE,PONFERRADA,0.7810935427555226,dry-wet,598,165,178,40,31.511530056102824,0.8144364998297583,1.2693766354342169,0.017436974361358343
ALACANT/ALICANTE,PORTO,0.813632993196391,dry-dry,712,80,153,12,12.773706213343182,0.6980392156862745,0.9394297786076383,-0.15066447290094456
ALACANT/ALICANTE,PORTO,0.813632993196391,wet-wet,104,62,39,19,19.304141633424173,0.8172043010752689,0.9842447471014424,-0.2244442069051546
ALACANT/ALICANTE,PORTO,0.813632993196391,dry-wet,684,199,204,59,37.15623436445057,0.9940880874963051,1.587889650530587,0.10117487217188904
ALACANT/ALICANTE,SORIA,0.49503674472303477,dry-dry,828,77,144,25,14.220748234448052,1.8668831168831168,1.7579946981580412,0.26850611352867576
ALACANT/ALICANTE,SORIA,0.49503674472303477,wet-wet,147,90,65,43,34.38448274457521,1.0805128205128205,1.2505641082177992,0.15383167661588884
ALACANT/ALICANTE,SORIA,0.49503674472303477,dry-wet,448,158,172,38,27.877955165530274,0.6264350897851045,1.3630841923078039,-0.18421440506273679
ALACANT/ALICANTE,TARIFA,0.5493210824679542,dry-dry,867,83,121,34,12.046658935004224,2.9351787314547444,2.822359310032884,0.4824478137701469
ALACANT/ALICANTE,TARIFA,0.5493210824679542,wet-wet,166,103,74,57,39.708471419077185,1.241406454998688,1.4354619546653067,0.43779133503517276
ALACANT/ALICANTE,TARIFA,0.5493210824679542,dry-wet,328,135,121,21,19.437254673754644,0.4216712580348944,1.0803994881208954,-0.37900660689413385
ALACANT/ALICANTE,TAVIRA,0.6475272711192898,dry-dry,409,40,50,9,4.450368622483381,1.8405,2.0223043894682697,0.20038414656392797
ALACANT/ALICANTE,TAVIRA,0.6475272711192898,dry-wet,174,76,55,13,10.163645281774095,0.5411483253588517,1.2790686451161557,-0.218518984316223
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,dry-dry,1192,146,116,96,11.466554706249202,6.756731223429381,8.37217476908566,0.9246098714304876
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,wet-wet,214,128,138,115,79.2548622913423,1.3932291666666667,1.451015075608332,0.8239417135068716
ALACANT/ALICANTE,TORREVIEJA,0.05710930357064892,dry-wet,134,82,49,8,8.011085397844015,0.2667994026879044,0.9986162427070121,-0.567643539800009
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-dry,1103,113,131,75,13.31191283737253,5.588394244409917,5.634051313004488,0.8263430181268394
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,wet-wet,243,139,133,107,68.60814028556034,1.4064477741115378,1.5595816991197446,0.7290436108850245
ALACANT/ALICANTE,VALENCIA,0.1513896629727109,dry-wet,229,102,104,15,14.397260148610291,0.32381221719457015,1.0418648996523057,-0.5009770257312759
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-dry,1058,110,114,51,11.276629632713195,4.30287081339713,4.522627918190236,0.6608025691122762
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,wet-wet,156,99,79,64,49.953520331515335,1.2765630993479096,1.2811909866464974,0.49126533727748295
ALACANT/ALICANTE,VANDELLOS,0.37190724161817185,dry-wet,251,106,122,15,15.852760699307401,0.2911382616764615,0.9462074325423547,-0.5190889634543511
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-dry,703,83,192,14,15.931954318937263,0.6175953815261044,0.878737141705153,-0.18712277532618998
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,wet-wet,160,100,35,15,20.742167157754945,0.6857142857142857,0.7231645510286951,-0.36342981407577213
ALACANT/ALICANTE,VIMIANZO,0.982146198608166,dry-wet,1024,220,257,65,45.87234904016678,1.177219667492041,1.4169756151594646,0.13450508707232173
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-dry,1057,98,168,16,14.77502598489035,1.0272108843537415,1.082908416970797,-0.0012162644825136053
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,wet-wet,125,75,58,40,30.85418924004682,1.1494252873563218,1.2964203884535226,0.2709074031952304
ALACANT/ALICANTE,ZAMORA,0.6265980123945956,dry-wet,549,213,190,45,33.55329313123386,0.6104521868050408,1.3411500273310195,-0.17051597550740408
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-dry,779,105,144,79,21.49902777230521,4.070171957671958,3.6745847689804303,0.8294917388992202
ALMEIDINHA,AMARANTE,0.12273554912455735,wet-wet,366,130,109,82,48.21256573089717,2.1179957657021875,1.7008014146704094,0.7809522952729332
ALMEIDINHA,AMARANTE,0.12273554912455735,dry-wet,240,106,95,17,16.437561308467,0.4051638530287984,1.0342166749056192,-0.46109078805277076
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-dry,357,61,36,20,6.697643062483142,3.251366120218579,2.986125091083165,0.5535356118208004
ALMEIDINHA,ARANJUEZ,0.3211217713699551,dry-wet,166,91,59,22,12.213144875100607,0.6802011547774259,1.801337839269574,-0.2356080066462837
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-dry,714,83,138,60,18.773222178297694,3.7401781037192245,3.196041650716811,0.74075288600551
ALMEIDINHA,BARCELOS,0.18155012267780263,wet-wet,352,122,94,64,42.78961754485199,1.9644227415416813,1.4956899283550578,0.6590958876995539
ALMEIDINHA,BARCELOS,0.18155012267780263,dry-wet,297,126,110,23,19.00491578209924,0.4928571428571429,1.2102132029263575,-0.36242726853917545
ALMEIDINHA,BEJA,0.3566288718791259,dry-dry,742,64,94,26,13.769415880294495,3.206781914893617,1.8882427712281373,0.4689934985714408
ALMEIDINHA,BEJA,0.3566288718791259,wet-wet,217,39,94,20,38.41696772847894,1.1838516093835243,0.5206032954332773,0.12784388739806885
ALMEIDINHA,BEJA,0.3566288718791259,dry-wet,352,234,124,75,28.071207976069218,0.9098428453267163,2.6717767209711,-0.08619112378434364
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-dry,748,38,120,17,15.150479943744827,2.7885964912280703,1.1220766644438076,0.2815611883472446
ALMEIDINHA,BRAGANCA,0.1674069033869147,wet-wet,258,43,101,21,39.44917485122703,1.2475247524752475,0.5323305260299206,0.12810743558695897
ALMEIDINHA,BRAGANCA,0.1674069033869147,dry-wet,384,266,135,86,30.340155325784995,0.9196324143692565,2.8345273475548667,-0.036612812285671495
ALMEIDINHA,CADIZ,0.5638838245496208,dry-dry,372,55,41,21,6.934693394886358,3.46430155210643,3.028252123660636,0.5993985386237938
ALMEIDINHA,CADIZ,0.5638838245496208,wet-wet,150,28,64,15,26.658400459180243,1.2555803571428572,0.5626744193811716,0.21844908519165177
ALMEIDINHA,CADIZ,0.5638838245496208,dry-wet,221,118,67,28,15.131900868619898,0.7826966860612193,1.8503954158241678,-0.1974273151645423
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-dry,636,101,91,30,13.993967888687813,2.075943858122076,2.143780823182455,0.3790382943811356
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,wet-wet,158,60,85,39,33.474318399158804,1.208235294117647,1.1650722662953477,0.29013590711049336
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-wet,369,135,136,29,26.37675352299722,0.582843137254902,1.0994529700069282,-0.2895550465804406
ALMEIDINHA,CAMPI,0.09574976331735373,dry-dry,719,85,132,70,17.116070600483862,4.4857397504456324,4.089723724206953,0.8251173967465549
ALMEIDINHA,CAMPI,0.09574976331735373,wet-wet,346,127,94,67,43.4482524453709,1.9418663092645334,1.5420643231679247,0.672120383287721
ALMEIDINHA,CAMPI,0.09574976331735373,dry-wet,230,106,84,12,14.785480005580647,0.30997304582210244,0.8116070628394011,-0.5325948996584942
ALMEIDINHA,CUENCA,0.442223534195703,dry-dry,699,104,99,54,15.942054361644995,3.6660839160839163,3.3872673355021705,0.7164433627289676
ALMEIDINHA,CUENCA,0.442223534195703,wet-wet,223,68,111,49,39.183560426127116,1.447668256491786,1.2505244410440917,0.43444224353712824
ALMEIDINHA,CUENCA,0.442223534195703,dry-wet,289,142,115,37,22.014100175628606,0.6548071034905083,1.6807409662359036,-0.23596966819793722
ALMEIDINHA,DAROCA,0.5040920060275275,dry-dry,526,79,66,32,10.84555998346157,3.2282316839278864,2.9505161604192782,0.588764432931383
ALMEIDINHA,DAROCA,0.5040920060275275,wet-wet,151,49,80,33,30.515159988595848,1.271173469387755,1.0814296897782214,0.32030737782146657
ALMEIDINHA,DAROCA,0.5040920060275275,dry-wet,257,114,90,21,18.00883787482317,0.5260233918128655,1.1660941225618204,-0.3699278570031302
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-dry,688,73,134,42,18.63503156011579,2.9539971375996728,2.253819633441985,0.5740323701666377
ALMEIDINHA,EXTREMO,0.21912319875388883,wet-wet,341,119,79,47,36.278696269284666,1.7048186363152855,1.2955261581379516,0.47996112935293433
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-wet,363,147,120,18,21.21736262865347,0.3704081632653061,0.848361802314275,-0.4486542195727455
ALMEIDINHA,GETAFE,0.3002415281416156,dry-dry,429,60,53,27,8.698523545549683,3.642452830188679,3.1039750434214404,0.6451023455500213
ALMEIDINHA,GETAFE,0.3002415281416156,wet-wet,158,33,74,20,28.029269345600056,1.294021294021294,0.7135398270072828,0.18273490967178388
ALMEIDINHA,GETAFE,0.3002415281416156,dry-wet,214,127,71,30,15.233846684981067,0.7119884662304536,1.9692990628280886,-0.21297043624607148
ALMEIDINHA,GUARDA,0.012879133335799167,dry-dry,697,99,111,88,15.772355021131652,5.581581581581582,5.57938239927382,0.9579294568766202
ALMEIDINHA,GUARDA,0.012879133335799167,wet-wet,290,110,109,84,44.38812489662628,2.031693077564637,1.892398027527052,0.8346751884231414
ALMEIDINHA,LORCA,0.62187903546678,dry-dry,653,110,46,21,8.398154425127458,2.710079051383399,2.500549398945029,0.4573280093635208
ALMEIDINHA,LORCA,0.62187903546678,dry-wet,364,122,84,21,18.488453563891337,0.7459016393442623,1.135844051392909,-0.046987008302447175
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-dry,643,103,81,34,12.427888117467443,2.6204003356106917,2.7357825946479895,0.4700068169033147
ALMEIDINHA,MONTSERRAT,0.7943981610586509,wet-wet,134,49,79,32,29.70250740275612,1.1077241022991475,1.0773501228731517,0.17522438711061342
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-wet,328,131,106,22,21.623499306451258,0.5196600892985741,1.017411644998477,-0.33118926534153276
ALMEIDINHA,OURENSE,0.2435455048033554,dry-dry,357,26,67,12,9.286847020214232,2.4592422502870264,1.2921500670658383,0.27859599900005494
ALMEIDINHA,OURENSE,0.2435455048033554,wet-wet,207,47,61,21,25.30786757290055,1.5162190442971748,0.8297814874962687,0.3167062498235203
ALMEIDINHA,OURENSE,0.2435455048033554,dry-wet,263,156,71,35,18.224023180767357,0.8310762007945106,1.9205418942254802,-0.1654761730213153
