Unnamed: 0,souid,city,country,lat,lon,city_key,years_mode,years_with_data,nan_fraction,total_rows_post_threshold
1995,119900,BARCELONA AEROPUERTO,ES,41.29277777777778,2.0697222222222225,,distinct_years,80,0.0,29098
2018,101035,ALICANTE-ELCHE AEROPUERTO,ES,38.282777777777774,-0.5705555555555556,,distinct_years,59,0.0,21428
2082,273342,VALLE DE HECHO  HECHO,ES,42.74055555555556,-0.7505555555555555,,distinct_years,70,0.0,25355
2143,120629,DAROCA,ES,41.11416666666667,-1.41,,distinct_years,80,0.0,29098
2233,268002,FISTERRA,ES,42.92444444444444,-9.29138888888889,,distinct_years,75,0.0,27272
352,141950,TAMMISAARI BROMARV VATTLAX,FI,59.93416666666666,22.93055555555556,,distinct_years,65,0.0,23619
645,142085,INKOO BAGASKAR,FI,59.93083333333333,24.016944444444444,,distinct_years,64,0.0,23011
720,142025,HANKO TVARMINNE,FI,59.84388888888889,23.251666666666665,,distinct_years,63,0.0,22889
2181,141810,PARAINEN UTO,FI,59.78416666666666,21.370833333333334,,distinct_years,67,0.0,24350
2251,141815,LEMLAND NYHAMN,FI,59.95916666666667,19.9575,,distinct_years,67,0.0,24350
106,104484,BREST-GUIPAVAS,FR,48.44416666666666,-4.411666666666667,,distinct_years,80,0.0,29098
400,106205,ST-GIRONS,FR,43.00527777777778,1.106666666666667,,distinct_years,77,0.0,28002
461,104934,CHATILLON-COLIGNY,FR,47.82666666666667,2.848055555555556,,distinct_years,80,0.0,29098
477,104883,MONTCORNET,FR,49.7,4.016666666666667,,distinct_years,80,0.0,29098
749,104975,AMIENS-GLISY,FR,49.87166666666667,2.385,,distinct_years,80,0.0,29098
752,104930,FAVERGES-DE-LA-TOUR,FR,45.595,5.53,,distinct_years,78,0.0,28368
819,171623,PTE DE CHASSIRON,FR,46.04666666666667,-1.4116666666666666,,distinct_years,80,0.0,29098
832,104935,CATUS,FR,44.556666666666665,1.3380555555555556,,distinct_years,80,0.0,29098
855,106203,MONT-DE-MARSAN,FR,43.909444444444446,-0.5002777777777778,,distinct_years,80,0.0,29098
902,104943,BALLOTS,FR,47.89805555555556,-1.0347222222222223,,distinct_years,70,0.0,25446
903,100105,TOULOUSE-BLAGNAC,FR,43.62083333333334,1.3788888888888888,,distinct_years,79,0.0,28733
923,104052,ALENCON,FR,48.44555555555555,0.1102777777777777,,distinct_years,80,0.0,29098
929,104979,MONTMORILLON,FR,46.41666666666666,0.86,,distinct_years,80,0.0,29098
1104,104108,MONTELIMAR,FR,44.58083333333334,4.733055555555556,,distinct_years,80,0.0,29098
1107,104887,PAMIERS,FR,43.11666666666667,1.6175,,distinct_years,66,0.0,23985
1198,104112,EMBRUN,FR,44.56555555555556,6.501944444444445,,distinct_years,80,0.0,29098
1206,104974,LEZAY,FR,46.265,-0.01,,distinct_years,80,0.0,29098
1232,104886,VOUZIERS,FR,49.403055555555554,4.703055555555555,,distinct_years,80,0.0,29098
1247,100117,PERPIGNAN,FR,42.73694444444445,2.872777777777778,,distinct_years,80,0.0,29098
1254,106195,LIMOGES - BELLEGARDE,FR,45.86083333333333,1.175,,distinct_years,53,0.0,19236
1312,104120,NICE,FR,43.64888888888889,7.208888888888889,,distinct_years,80,0.0,29098
1323,104040,LILLE-LESQUIN,FR,50.57,3.0975,,distinct_years,80,0.0,29098
1344,106199,GOURDON,FR,44.745,1.3966666666666667,,distinct_years,65,0.0,23588
1380,106184,ROUEN - BOOS,FR,49.38305555555556,1.1816666666666666,,distinct_years,58,0.0,21003
1392,104957,ESPOEY,FR,43.24805555555556,-0.155,,distinct_years,80,0.0,29098
1483,104894,MARSEILLE OBS. PALAIS-LONCHAMP,FR,43.305,5.396666666666667,,distinct_years,80,0.0,29098
1490,104982,BRETIGNY-SUR-ORGE,FR,48.6,2.326666666666666,,distinct_years,68,0.0,24715
1520,104963,ODEREN,FR,47.9,6.966666666666667,,distinct_years,80,0.0,29098
1521,104890,MARIGNANE,FR,43.437777777777775,5.215833333333333,,distinct_years,80,0.0,29098
1544,106207,MONTPELLIER-AEROPORT,FR,43.57666666666667,3.963055555555556,,distinct_years,80,0.0,29098
1609,104124,BASTIA,FR,42.54055555555556,9.485277777777776,,distinct_years,79,0.0,28613
1998,171632,NANCY-OCHEY,FR,48.58083333333334,5.959444444444444,,distinct_years,63,0.0,22889
2156,171640,CAP CEPET,FR,43.07916666666667,5.940555555555556,,distinct_years,58,0.0,20789
2227,104060,NANTES-BOUGUENAIS,FR,47.15,-1.608888888888889,,distinct_years,80,0.0,29098
2347,171644,ORLY,FR,48.71666666666667,2.3841666666666668,,distinct_years,80,0.0,29098
2353,104044,CAEN-CARPIQUET,FR,49.18,-0.4558333333333333,,distinct_years,80,0.0,29098
2411,106200,MILLAU,FR,44.11833333333333,3.018333333333333,,distinct_years,62,0.0,22433
2430,104092,CLERMONT-FERRAND,FR,45.78666666666666,3.1491666666666664,,distinct_years,80,0.0,29098
2463,104924,RENNES-ST JACQUES,FR,48.06888888888889,-1.733888888888889,,distinct_years,80,0.0,29098
2465,100109,BORDEAUX-MERIGNAC,FR,44.83055555555556,-0.6913888888888889,,distinct_years,80,0.0,29098
2486,100121,LYON - ST EXUPERY,FR,45.72638888888889,5.0777777777777775,,distinct_years,51,0.0,18416
2526,171627,PLOUMANAC'H,FR,48.82555555555556,-3.473055555555556,,distinct_years,79,0.0,28490
2554,106209,AJACCIO,FR,41.918055555555554,8.792777777777777,,distinct_years,77,0.0,27729
2561,104072,DIJON-LONGVIC,FR,47.26777777777777,5.088055555555555,,distinct_years,80,0.0,29098
2585,106190,TOURS,FR,47.44416666666666,0.7269444444444445,,distinct_years,67,0.0,24046
2636,104901,CHATILLON-SUR-SEINE,FR,47.84805555555556,4.581666666666666,,distinct_years,80,0.0,29098
2637,104036,ABBEVILLE,FR,50.13583333333333,1.833888888888889,,distinct_years,80,0.0,29098
2640,100101,BOURGES,FR,47.05916666666666,2.3594444444444447,,distinct_years,80,0.0,29098
2656,104116,TARBES - OSSUN,FR,43.18805555555555,0.0,,distinct_years,80,0.0,29098
2659,104960,STRASBOURG-ENTZHEIM,FR,48.549166666666665,7.6402777777777775,,distinct_years,80,0.0,29098
2661,104980,SAINT-GERMAIN-LES-BELLES,FR,45.61305555555556,1.485,,distinct_years,80,0.0,29098
2680,106192,BASEL-MULHOUSE,FR,47.61416666666667,7.51,,distinct_years,79,0.0,28733
2693,171619,TROYES-BARBEREY,FR,48.324444444444445,4.019722222222222,,distinct_years,51,0.0,18386
2713,104088,POITIERS - BIARD,FR,46.59388888888889,0.3141666666666666,,distinct_years,80,0.0,29098
8,119397,UPPER HEYFORD,GB,51.93305555555556,-1.25,,distinct_years,75,0.0,26968
155,119412,LAKENHEATH RAF,GB,52.4,0.5666666666666667,,distinct_years,77,0.0,27882
168,105660,PAISLEY,GB,55.84527777777778,-4.429166666666667,,distinct_years,80,0.0,29098
255,119436,WOODBRIDGE,GB,52.08305555555556,1.4,,distinct_years,72,0.0,26176
279,105907,WARSOP,GB,53.223055555555554,-1.115,,distinct_years,66,0.0,23985
354,105933,CARNWATH,GB,55.7,-3.633055555555556,,distinct_years,66,0.0,23985
419,105877,STORMONT CASTLE,GB,54.60305555555556,-5.828888888888889,,distinct_years,66,0.0,23985
527,107650,HEATHROW,GB,51.47888888888889,-0.4488888888888889,,distinct_years,66,0.0,23985
578,105915,HAMPSTEAD,GB,51.56083333333333,-0.1788888888888888,,distinct_years,66,0.0,23985
701,105882,ALWEN,GB,53.06083333333333,-3.553888888888889,,distinct_years,66,0.0,23985
761,105862,PRESTON: MOOR PARK,GB,53.77388888888889,-2.703055555555556,,distinct_years,66,0.0,23985
781,105897,EAST BERGHOLT,GB,51.95888888888889,1.0266666666666666,,distinct_years,66,0.0,23985
812,105865,INVERNESS,GB,57.486666666666665,-4.223055555555556,,distinct_years,66,0.0,23985
845,105932,LEADHILLS,GB,55.41666666666666,-3.758888888888889,,distinct_years,66,0.0,23985
879,105860,NEWTON RIGG,GB,54.66944444444445,-2.786388888888889,,distinct_years,80,0.0,29098
890,105857,GLENLEE,GB,55.098888888888894,-4.185833333333334,,distinct_years,66,0.0,23985
913,105892,KIELDER CASTLE,GB,55.23388888888889,-2.578888888888889,,distinct_years,66,0.0,23985
936,105861,GRIZEDALE,GB,54.33805555555556,-3.02,,distinct_years,66,0.0,23985
947,102158,LYNEHAM,GB,51.501666666666665,-1.9908333333333328,,distinct_years,66,0.0,23985
981,119385,HUNTINGTON,GB,52.36666666666667,0.2166666666666666,,distinct_years,71,0.0,25568
984,156852,DURHAM,GB,54.76777777777777,-1.5841666666666667,,distinct_years,80,0.0,29098
986,105930,BENMORE: YOUNGER BOTANIC GARDEN,GB,56.028055555555554,-4.985833333333334,,distinct_years,66,0.0,23985
1008,119394,BRIZE NORTON,GB,51.75,-1.58,,distinct_years,75,0.0,27060
1025,105881,DYCE,GB,57.205000000000005,-2.203888888888889,,distinct_years,66,0.0,23985
1068,105895,SKEGNESS,GB,53.1475,0.3477777777777777,,distinct_years,80,0.0,29098
1069,105910,KEELE,GB,52.99805555555556,-2.27,,distinct_years,66,0.0,23985
1072,105867,GOGERDDAN,GB,52.431666666666665,-4.019722222222222,,distinct_years,66,0.0,23985
1074,105874,BRAEMAR,GB,57.005833333333335,-3.3966666666666665,,distinct_years,66,0.0,23985
1149,105906,NOTTINGHAM: WATNALL,GB,53.005,-1.25,,distinct_years,66,0.0,23985
1193,105908,NEWTOWN LINFORD,GB,52.68,-1.215833333333333,,distinct_years,66,0.0,23985
1200,119421,MILDENHALL,GB,52.36666666666667,0.4830555555555555,,distinct_years,76,0.0,27456
1301,105925,LECKFORD,GB,51.12305555555555,-1.4380555555555556,,distinct_years,66,0.0,23985
1324,105866,ABERPORTH,GB,52.138888888888886,-4.571666666666666,,distinct_years,66,0.0,23985
1333,100807,ESKDALEMUIR,GB,55.31666666666667,-3.2,,distinct_years,80,0.0,29098
1400,105880,JERSEY: AIRPORT,GB,49.21666666666667,-2.2,,distinct_years,66,0.0,23985
1406,105922,WALLINGFORD,GB,51.60305555555556,-1.1080555555555556,,distinct_years,66,0.0,23985
1494,105926,HAYLING ISLAND,GB,50.78388888888889,-0.9838888888888888,,distinct_years,66,0.0,23985
1495,107962,YEOVILTON,GB,51.005833333333335,-2.64,,distinct_years,66,0.0,23985
1589,105871,SLAPTON,GB,50.29166666666666,-3.650833333333333,,distinct_years,66,0.0,23985
1600,105864,LOGGERHEADS: COLOMENDY CENTRE,GB,53.15,-3.1958333333333333,,distinct_years,66,0.0,23985
1627,105891,BOWHILL,GB,55.54083333333333,-2.905,,distinct_years,66,0.0,23985
1661,105887,PENICUIK,GB,55.823888888888895,-3.2258333333333336,,distinct_years,66,0.0,23985
1772,105890,BLYTH BRIDGE,GB,55.70305555555556,-3.3666666666666667,,distinct_years,66,0.0,23985
1782,119427,BENTWATERS,GB,52.13305555555556,1.4330555555555555,,distinct_years,75,0.0,27121
1808,119400,FAIRFORD,GB,51.68305555555556,-1.7830555555555554,,distinct_years,74,0.0,26755
1821,105904,SHEFFIELD,GB,53.38055555555555,-1.4894444444444446,,distinct_years,80,0.0,29098
1828,105902,MALHAM TARN,GB,54.1,-2.161666666666666,,distinct_years,66,0.0,23985
1830,105903,BRADFORD,GB,53.81305555555555,-1.7719444444444443,,distinct_years,80,0.0,29098
1891,119418,SCULTHORPE,GB,52.85,0.7666666666666667,,distinct_years,77,0.0,27851
1984,105863,HAWARDEN BRIDGE,GB,53.21666666666667,-3.026944444444444,,distinct_years,80,0.0,29098
2093,100809,RADCLIFFE METEOROLOGICAL STATION OXFORD,GB,51.76083333333333,-1.2638888888888888,,distinct_years,80,0.0,29098
2137,105931,BUTE: ROTHESAY,GB,55.83888888888889,-5.063888888888889,,distinct_years,66,0.0,23985
2158,100810,WICK,GB,58.45,-3.083055555555556,,distinct_years,80,0.0,29098
2160,105894,HIGH MOWTHORPE,GB,54.105,-0.6416666666666666,,distinct_years,66,0.0,23985
2165,105878,LOUGH NAVAR FOREST,GB,54.43888888888888,-7.9030555555555555,,distinct_years,66,0.0,23985
2189,105889,DUNBAR,GB,56.00388888888889,-2.5258333333333334,,distinct_years,66,0.0,23985
2213,105914,LYONSHALL,GB,52.211666666666666,-2.968055555555556,,distinct_years,66,0.0,23985
2222,100808,HULL,GB,53.75555555555555,-0.3563888888888888,,distinct_years,80,0.0,29098
2237,105905,BUXTON,GB,53.2575,-1.9119444444444444,,distinct_years,80,0.0,29098
2269,105917,WYE,GB,51.185,0.9480555555555557,,distinct_years,66,0.0,23985
2278,105888,EDINBURGH: ROYAL BOTANIC GARDEN,GB,55.96666666666667,-3.21,,distinct_years,66,0.0,23985
2288,105912,HALESOWEN,GB,52.43666666666666,-2.075,,distinct_years,66,0.0,23985
2310,105920,EASTBOURNE,GB,50.76166666666666,0.2852777777777778,,distinct_years,80,0.0,29098
2363,119403,GREENHAM,GB,51.38305555555556,-1.2830555555555554,,distinct_years,72,0.0,26176
2387,105869,SWANAGE,GB,50.61388888888889,-1.958055555555556,,distinct_years,66,0.0,23985
2390,108855,TERRINGTON ST CLEMENT,GB,52.745,0.29,,distinct_years,66,0.0,23985
2420,105919,BOGNOR REGIS,GB,50.78083333333333,-0.6758333333333333,,distinct_years,66,0.0,23985
2421,108854,RONALDSWAY,GB,54.085,-4.633055555555556,,distinct_years,66,0.0,23985
2454,105876,HILLSBOROUGH,GB,54.45166666666667,-6.069999999999999,,distinct_years,66,0.0,23985
2468,105884,ARDTALNAIG,GB,56.528888888888886,-4.110833333333333,,distinct_years,66,0.0,23985
2484,146808,ARMAGH OBSERVATORY,GB,54.35,-6.65,,distinct_years,80,0.0,29098
2489,105929,RHUM: KINLOCH,GB,57.013888888888886,-6.286666666666666,,distinct_years,66,0.0,23985
2497,105911,MALVERN,GB,52.1125,-2.306666666666666,,distinct_years,80,0.0,29098
2516,105924,EVERTON,GB,50.74166666666667,-1.573888888888889,,distinct_years,66,0.0,23985
2518,219245,ALICE HOLT LODGE,GB,51.17666666666666,-0.8480555555555556,,distinct_years,75,0.0,27272
2552,119433,WETHERSFIELD,GB,51.96666666666667,0.5,,distinct_years,74,0.0,26786
2567,105875,BALMORAL,GB,57.03666666666666,-3.22,,distinct_years,66,0.0,23985
2623,105921,HASTINGS,GB,50.855,0.5716666666666667,,distinct_years,66,0.0,23985
2677,107663,GUERNSEY: AIRPORT,GB,49.43305555555556,-2.6,,distinct_years,66,0.0,23985
221,100234,HERAKLION,GR,35.33305555555556,25.18305555555556,,distinct_years,71,0.0,25811
445,100244,METHONI,GR,36.83305555555556,21.7,,distinct_years,70,0.0,25446
816,100224,CORFU,GR,39.61666666666667,19.916666666666668,,distinct_years,71,0.0,25811
997,105238,CHANIA,GR,35.5,24.03305555555556,,distinct_years,68,0.0,24715
1106,256845,MAKEDONIA,GR,40.52,22.97055555555556,,distinct_years,62,0.0,22524
1156,256915,ANDRAVIDA,GR,37.91666666666666,21.28305555555556,,distinct_years,61,0.0,22068
1716,256943,TATOI,GR,38.10888888888889,23.78388888888889,,distinct_years,60,0.0,21489
1796,100239,LARISSA,GR,39.65,22.45,,distinct_years,71,0.0,25811
1918,105235,ARGOSTOLI,GR,38.11666666666667,20.48305555555556,,distinct_years,68,0.0,24715
2404,257048,SITIA,GR,35.2,26.1,,distinct_years,62,0.0,22524
2416,256964,ELEFSIS,GR,38.06388888888888,23.55555555555556,,distinct_years,61,0.0,21824
2459,256866,AKTIO,GR,38.925,20.765,,distinct_years,53,0.0,19236
449,105217,SPLIT MARJAN,HR,43.516666666666666,16.43305555555556,,distinct_years,79,0.0,28399
502,105210,RIJEKA,HR,45.33305555555556,14.45,,distinct_years,79,0.0,28399
514,155402,OGULIN,HR,45.20388888888889,15.271666666666668,,distinct_years,78,0.0,28033
559,105189,HVAR,HR,43.16666666666666,16.45,,distinct_years,80,0.0,29098
732,105203,OSIJEK,HR,45.53305555555556,18.63305555555556,,distinct_years,80,0.0,29098
1322,105227,ZAVIZAN,HR,44.81666666666667,14.983055555555556,,distinct_years,74,0.0,26572
1673,105196,LASTOVO,HR,42.766666666666666,16.899444444444445,,distinct_years,79,0.0,28399
1907,155411,DUBROVNIK,HR,42.56,18.27,,distinct_years,66,0.0,23650
2006,155185,ZADAR,HR,44.13,15.205555555555556,,distinct_years,65,0.0,23619
2318,155176,VARAZDIN,HR,46.282777777777774,16.36388888888889,,distinct_years,77,0.0,28002
2374,105182,GOSPIC,HR,44.55,15.366666666666667,,distinct_years,80,0.0,29098
2388,100062,ZAGREB-GRIC,HR,45.81666666666667,15.978055555555557,,distinct_years,80,0.0,29098
2509,155167,KNIN,HR,44.04055555555556,16.206666666666667,,distinct_years,78,0.0,28033
2443,152455,SZOMBATHELY,HU,47.19805555555556,16.647777777777776,,distinct_years,80,0.0,29098
757,107764,DUBLIN (GLASNEVIN),IE,53.37083333333334,-6.2716666666666665,,distinct_years,80,0.0,29098
1146,107936,TAUGHMACONNELL G.S.,IE,53.4,-8.153055555555556,,distinct_years,80,0.0,29098
2384,107742,DRUMSNA (ALBERT LOCK),IE,53.91083333333333,-8.0,,distinct_years,80,0.0,29098
945,107856,BALLYSHANNON (CHERRYMOUNT),IE,54.49166666666667,-8.153055555555556,,distinct_years,72,0.0,25995
1396,107733,MOYLOUGH G.S.,IE,53.48583333333333,-8.56388888888889,,distinct_years,80,0.0,29098
709,107843,BALLINAGREE (MUSHERA),IE,52.01805555555556,-8.935833333333333,,distinct_years,78,0.0,28094
2135,107809,MOONCOIN (VOC.SCH.),IE,52.29166666666666,-7.253055555555555,,distinct_years,80,0.0,29098
2686,107849,SWANLINBAR,IE,54.19583333333333,-7.703055555555555,,distinct_years,80,0.0,29098
1980,107704,FOULKESMILLS (LONGRAIGUE),IE,52.31083333333333,-6.766666666666667,,distinct_years,80,0.0,29098
2391,107739,KILDYSART G.S.,IE,52.675,-9.105833333333331,,distinct_years,80,0.0,29098
900,107675,FARRANFORE G.S.,IE,52.17166666666667,-9.55,,distinct_years,80,0.0,29098
2450,107763,PORTUMNA O.P.W.,IE,53.09166666666667,-8.191666666666666,,distinct_years,80,0.0,29098
1083,107717,CARRIGALLEN G.S.,IE,53.975,-7.646666666666666,,distinct_years,80,0.0,29098
2127,100458,MALIN HEAD,IE,55.37166666666667,-7.34,,distinct_years,80,0.0,29098
707,107925,SHERCOCK G.S.,IE,53.99666666666667,-6.9,,distinct_years,80,0.0,29098
2011,107896,DUNDALK (ANNASKEAGH W.W.),IE,54.05305555555555,-6.35,,distinct_years,80,0.0,29098
2061,107767,DROMOD (RUSKEY),IE,53.825,-7.9188888888888895,,distinct_years,80,0.0,29098
1594,107773,CASTLETOWNGEOGHAN G.S.,IE,53.443888888888885,-7.483055555555556,,distinct_years,80,0.0,29098
581,107828,BALLYVOURNEY (CLOUNTYCARTY),IE,51.89,-9.146666666666668,,distinct_years,78,0.0,28337
2086,107785,GLIN G.S.,IE,52.56888888888889,-9.283055555555556,,distinct_years,80,0.0,29098
750,107862,SLIEVE BLOOM MTNS.(NEALSTOWN),IE,52.99305555555556,-7.703888888888889,,distinct_years,73,0.0,26421
1393,107743,MACROOM G.S.,IE,51.906666666666666,-8.963888888888889,,distinct_years,80,0.0,29098
1346,107921,MULTYFARNHAM G.S.,IE,53.62166666666667,-7.3916666666666675,,distinct_years,80,0.0,29098
2635,107873,BALLYMORE EUSTACE D.C.W.W.,IE,53.125,-6.605833333333333,,distinct_years,80,0.0,29098
2658,107887,SILVERMINES MTNS.(CURREENY),IE,52.73305555555556,-8.146666666666667,,distinct_years,73,0.0,26451
2582,107835,STILLORGAN (VARTRY HSE.),IE,53.278055555555554,-6.196666666666667,,distinct_years,80,0.0,29098
2126,107746,BROSNA (MT.EAGLE),IE,52.25666666666667,-9.3,,distinct_years,79,0.0,28429
1388,107817,GLEN IMAAL (FOR.STN.),IE,52.99305555555556,-6.553055555555555,,distinct_years,75,0.0,27152
1736,107753,KESHCARRIGAN G.S.,IE,54.01805555555556,-7.941666666666667,,distinct_years,80,0.0,29098
1286,107882,GLENTIES HATCHERY,IE,54.79,-8.285833333333333,,distinct_years,80,0.0,29098
944,107889,RING G.S.,IE,52.04666666666667,-7.591666666666667,,distinct_years,76,0.0,27394
2204,107738,LYREACRUMPANE (REENAGOWN),IE,52.30583333333333,-9.505833333333332,,distinct_years,79,0.0,28429
2413,107847,MILLTOWN,IE,53.611666666666665,-8.891666666666666,,distinct_years,80,0.0,29098
956,107734,MULLAGH G.S.,IE,53.81083333333333,-6.943055555555556,,distinct_years,80,0.0,29098
648,107707,CAPPOQUIN (MT.MELLERAY),IE,52.18888888888888,-7.860833333333333,,distinct_years,80,0.0,29098
1101,107732,BAGENALSTOWN (FENAGH HSE.),IE,52.696666666666665,-6.855833333333333,,distinct_years,80,0.0,29098
2504,107765,KILCONLY G.S.,IE,53.57166666666667,-8.983055555555556,,distinct_years,80,0.0,29098
2368,107795,BALLINSPITTLE G.S.,IE,51.66666666666666,-8.596666666666668,,distinct_years,77,0.0,27698
1849,107787,CASTLEDERMOT G.S.,IE,52.90805555555556,-6.846666666666667,,distinct_years,80,0.0,29098
2530,107833,ENNISCORTHY (WOODBROOK),IE,52.54888888888889,-6.735833333333334,,distinct_years,80,0.0,29098
1053,107902,AHASCRAGH (CLONBROCK),IE,53.403055555555554,-8.383055555555556,,distinct_years,80,0.0,29098
1974,107819,KEENAGH BEG,IE,54.03888888888888,-9.480833333333331,,distinct_years,80,0.0,29098
5,155337,ALTREI,IT,46.28,11.365,,distinct_years,80,0.0,29098
81,191211,PALAU,IT,41.18138888888889,9.383055555555556,,distinct_years,80,0.0,29098
361,100557,BRINDISI,IT,40.63305555555556,17.93305555555556,,distinct_years,75,0.0,27272
377,118391,CATANIA/SIGONELLA,IT,37.4,14.92,,distinct_years,66,0.0,23925
897,112217,MONTE S. ANGELO,IT,41.7,15.95,,distinct_years,75,0.0,26968
940,254912,MEZZANA,IT,46.31305555555555,10.795555555555556,,distinct_years,80,0.0,29098
990,255017,TERRAGNOLO (PIAZZA),IT,45.87916666666667,11.150833333333331,,distinct_years,80,0.0,29098
1028,255011,TELVE (PONTARSO),IT,46.11555555555556,11.494166666666668,,distinct_years,80,0.0,29098
1049,155348,FONDO,IT,46.44,11.135,,distinct_years,80,0.0,29098
1430,254969,PIAN PALU' (DIGA),IT,46.33638888888889,10.613888888888887,,distinct_years,51,0.0,18506
1535,105250,PALERMO,IT,38.11027777777778,13.351388888888888,,distinct_years,80,0.0,29098
1540,255122,VALLARSA (FOXI),IT,45.79,11.110555555555557,,distinct_years,80,0.0,29098
1584,100552,GENOA,IT,44.41444444444444,8.926388888888889,,distinct_years,80,0.0,29098
1662,155339,ANTHOLZ,IT,46.86,12.1,,distinct_years,80,0.0,29098
1787,255020,TIONE,IT,46.04055555555556,10.730555555555556,,distinct_years,80,0.0,29098
1811,155349,GAND,IT,46.555,10.78,,distinct_years,80,0.0,29098
1814,255050,BORGO VALSUGANA,IT,46.05277777777778,11.450277777777776,,distinct_years,80,0.0,29098
1824,191210,BASSACUTENA,IT,41.10944444444445,9.261388888888888,,distinct_years,80,0.0,29098
2005,191206,AGLIENTU,IT,41.07805555555556,9.112777777777778,,distinct_years,80,0.0,29098
2007,155367,PROVEIS,IT,46.475,11.02,,distinct_years,80,0.0,29098
2041,100563,ROMA CIAMPINO,IT,41.78305555555556,12.583055555555555,,distinct_years,75,0.0,27272
2075,254972,PINZOLO,IT,46.15638888888888,10.756944444444445,,distinct_years,80,0.0,29098
2167,255116,TENNA,IT,46.01555555555556,11.263333333333334,,distinct_years,76,0.0,27637
2328,255080,MAZZIN,IT,46.456944444444446,11.7,,distinct_years,80,0.0,29098
2377,112212,VIGNA DI VALLE,IT,42.08277777777778,12.216666666666669,,distinct_years,72,0.0,25903
2431,155370,RIVA,IT,45.885,10.84,,distinct_years,80,0.0,29098
2452,100566,VERONA VILLAFRANCA,IT,45.38305555555556,10.866666666666667,,distinct_years,75,0.0,27272
2480,155371,ROLLE,IT,46.295,11.79,,distinct_years,80,0.0,29098
267,103364,PANEVEZHIS,LT,55.73,24.4,,distinct_years,67,0.0,24350
332,103356,VEJAYCHAY,LT,55.7,21.5,,distinct_years,50,0.0,17836
646,105280,LAZDIJAI,LT,54.23305555555556,23.516666666666666,,distinct_years,80,0.0,29098
699,103388,UKMARGE,LT,55.3,24.8,,distinct_years,80,0.0,29098
768,100627,KLAIPEDA,LT,55.73305555555556,21.066666666666663,,distinct_years,80,0.0,29098
807,100631,VILNIUS,LT,54.63305555555556,25.1,,distinct_years,80,0.0,29098
1162,103373,SHILUTE,LT,55.4,21.5,,distinct_years,67,0.0,24169
1275,103395,VARENA,LT,54.3,24.6,,distinct_years,67,0.0,24350
1334,103357,TELCHAJ,LT,55.9,22.3,,distinct_years,67,0.0,24350
1539,105276,BIRZAI,LT,56.2,24.766666666666666,,distinct_years,67,0.0,24350
1558,103382,RACEINAY,LT,55.4,23.1,,distinct_years,67,0.0,24350
1571,105284,SIAULIAI,LT,55.93305555555556,23.316666666666663,,distinct_years,80,0.0,29098
1654,103380,TURAGE,LT,55.3,22.3,,distinct_years,67,0.0,24350
1713,103376,NIDA,LT,55.3,21.0,,distinct_years,67,0.0,24350
1777,103370,DUKSTAS,LT,55.5,26.3,,distinct_years,50,0.0,17836
1884,103358,LAUKUVA,LT,55.6,22.2,,distinct_years,67,0.0,24169
2029,103381,DOTNUVA,LT,55.4,23.9,,distinct_years,62,0.0,22524
2355,103391,KIMBARTAY,LT,54.6,22.8,,distinct_years,67,0.0,24350
2427,100623,KAUNAS,LT,54.88305555555556,23.83305555555556,,distinct_years,80,0.0,29098
2540,103353,PALANGA,LT,56.0,21.1,,distinct_years,67,0.0,24169
2565,103385,UTENA,LT,55.5,25.6,,distinct_years,67,0.0,24350
122,218870,JELGAVA,LV,56.556666666666665,23.964166666666667,,distinct_years,80,0.0,29098
180,218882,MADONA,LV,56.830000000000005,26.25,,distinct_years,55,0.0,19724
387,218826,DOBELE,LV,56.6,23.3,,distinct_years,77,0.0,27729
429,219050,STENDE,LV,57.18,22.55,,distinct_years,80,0.0,29098
742,105454,SALDUS,LV,56.67527777777777,22.50333333333333,,distinct_years,80,0.0,29098
778,218742,AUCE,LV,56.5,22.9,,distinct_years,80,0.0,29098
971,100615,GULBENE,LV,57.13305555555556,26.716666666666665,,distinct_years,80,0.0,29098
1357,105297,ALUKSNE,LV,57.439166666666665,27.03527777777778,,distinct_years,80,0.0,29098
1433,219026,SKRIVERI,LV,56.65,25.13,,distinct_years,80,0.0,29098
1527,218918,PAVILOSTA,LV,56.9,21.2,,distinct_years,80,0.0,29098
1651,105293,KOLKA,LV,57.74666666666667,22.58944444444444,,distinct_years,80,0.0,29098
1683,219062,VENTSPILS,LV,57.4,21.53,,distinct_years,80,0.0,29098
1763,218906,MERSRAGS,LV,57.35,23.12,,distinct_years,80,0.0,29098
1971,218778,BAUSKA,LV,56.37916666666667,24.221666666666664,,distinct_years,80,0.0,29098
2043,219074,VILAKA,LV,57.23,27.73,,distinct_years,76,0.0,27394
2096,218838,GAUJIENA,LV,57.5,26.3,,distinct_years,80,0.0,29098
2164,218978,RUCAVA,LV,56.17,21.18,,distinct_years,80,0.0,29098
2316,105289,RIGA,LV,56.962500000000006,24.040000000000003,,distinct_years,80,0.0,29098
2332,218730,AIZPUTE,LV,56.72,21.63,,distinct_years,63,0.0,22585
2341,219038,SKULTE,LV,57.3,24.4,,distinct_years,80,0.0,29098
2343,218718,AINAZI,LV,57.87,24.37,,distinct_years,80,0.0,29098
2372,219002,RUJIENA,LV,57.88638888888889,25.371666666666663,,distinct_years,80,0.0,29098
2586,219098,ZOSENI,LV,57.13,25.92,,distinct_years,80,0.0,29098
