souid,city,country,lat,lon
100395,TROIÑKO-PECHORSKOE,RU,62.7,56.2
100399,UST'-CIL'MA,RU,65.43305555555555,52.266666666666666
100403,VELIKIE LUKI,RU,56.35,30.616666666666667
100407,VY'TEGRA,RU,61.016666666666666,36.45
100411,VOLOGDA,RU,59.31666666666667,39.916666666666664
100413,GRONBAEK-ALLINGSKOVGARD,DK,56.283055555555556,9.616666666666667
100414,NORDBY (FANO),DK,55.45,8.4
100415,BRODERUP,DK,54.9,9.270000000000001
100416,STORE JYNDEVAD,DK,54.9,9.133055555555556
100417,TINGLEV,DK,54.933055555555555,9.25
100418,TRANEBJERG,DK,55.85,10.6
100419,KOEBENHAVN: LANDBOHOJSKOLEN-1,DK,55.683055555555555,12.533055555555556
100420,KOEBENHAVN - METEOROLOGISK INSTITUT,DK,55.71666666666667,12.566666666666666
100422,KOEBENHAVN: BOTANISK HAVE,DK,55.683055555555555,12.583055555555555
100423,SANDVIG,DK,55.283055555555556,14.783055555555556
100424,HAMMER ODDE FYR-1,DK,55.3,14.783055555555556
100425,HAMMER ODDE FYR,DK,55.297777777777775,14.771666666666668
100450,BIRR,IE,53.09027777777778,-7.876388888888889
100454,DUBLIN PHOENIX PARK,IE,53.36388888888889,-6.319166666666667
100458,MALIN HEAD,IE,55.37166666666667,-7.34
100462,VALENTIA OBSERVATORY,IE,51.93944444444444,-10.221944444444444
100465,TEL AVIV SEDE DOV,IL,32.1,34.783055555555556
100468,TEL AVIV SEDE DOV-1,IL,32.1,34.766666666666666
100471,TEL AVIV READING,IL,32.1,34.783055555555556
100474,HAR KENAAN,IL,32.96666666666667,35.5
100477,JERUSALEM CENTRAL,IL,31.766666666666666,35.21666666666667
100480,JERUSALEM ST. ANNE,IL,31.783055555555556,35.23305555555556
100482,BEER SHEVA,IL,31.25,34.81638888888889
100483,BEER SHEVA-1,IL,31.233055555555556,34.783055555555556
100492,ELAT,IL,29.55,34.95
100495,ELAT-1,IL,29.55,34.95
100496,WEST TERSCHELLING,NL,53.36666666666667,5.216666666666667
100497,DE KOOY-1,NL,52.916666666666664,4.783055555555555
100498,DEN HELDER-1,NL,52.933055555555555,4.75
100499,GRONINGEN-1,NL,53.183055555555555,6.6
100500,TER APEL,NL,52.88305555555556,7.066666666666666
100501,HOORN,NL,52.65,5.066666666666666
100502,HEERDE,NL,52.4,6.05
100503,HOOFDDORP,NL,52.31666666666667,4.7
100504,DE BILT-1,NL,52.1,5.183055555555556
100505,WINTERSWIJK,NL,51.98305555555556,6.7
100506,KERKWERVE,NL,51.683055555555555,3.8666666666666667
100507,WESTDORPE-1,NL,51.21666666666667,3.8666666666666667
100508,AXEL,NL,51.283055555555556,3.9166666666666665
100509,OUDENBOSCH,NL,51.56666666666667,4.533055555555555
100510,ROERMOND,NL,51.183055555555555,5.966666666666667
100552,GENOA,IT,44.41444444444444,8.926388888888889
